page	line_AVF
24884928052.0	0.69114226
24884928053.0	0.6911622
24884928054.0	0.6911814
24884928055.0	0.6912016
24884928056.0	0.6912207
24884928057.0	0.69124043
24884928058.0	0.69126004
24884928059.0	0.69127953
24884928060.0	0.69252574
24884928061.0	0.6925314
24884928062.0	0.69253874
52584053131.0	0.69256395
52584053132.0	0.7205503
52584053133.0	0.72055614
52584053134.0	0.72056705
52584053135.0	0.7205754
52584053136.0	0.7480372
52584053137.0	0.74807733
52584053138.0	0.748121
52584053139.0	0.7481673
52584053140.0	0.74821526
52584053141.0	0.74826413
52584053142.0	0.7483117
52584053143.0	0.7483556
52584053144.0	0.7483985
52584053145.0	0.74843967
52584053146.0	0.74848515
52584053147.0	0.75249225
52584053148.0	0.75250024
52584053149.0	0.75251305
52584053150.0	0.75252473
52584053151.0	0.8046232
52584053152.0	0.80466485
52584053153.0	0.80470985
52584053154.0	0.8047591
52584053155.0	0.80481005
52584053156.0	0.80484796
52584053157.0	0.8049037
52584053158.0	0.8049266
52584053159.0	0.80498326
52584053160.0	0.8050147
52584053161.0	0.80507386
52584053162.0	0.8091635
52584053163.0	0.80916864
52584053164.0	0.8091813
52584053165.0	0.8091883
52584053166.0	0.837429
52584053167.0	0.8374781
52584053168.0	0.83752215
52584053169.0	0.83756465
52584053170.0	0.83761615
52584053171.0	0.8376667
52584053172.0	0.8377061
52584053173.0	0.8377614
52584053174.0	0.8377988
52584053175.0	0.83785224
52584053176.0	0.8378792
52584053177.0	0.86613244
52584053178.0	0.8661386
52584053179.0	0.8661445
52584053180.0	0.8661506
52584053181.0	0.86615604
52584053182.0	0.86616194
52584053183.0	0.866168
52584053184.0	0.8661861
52584053185.0	0.866192
52584053186.0	0.8661979
52584053187.0	0.8662047
52584053188.0	0.86702174
52584053189.0	0.86702764
52584053190.0	0.86703354
52584053191.0	0.86703944
52584053192.0	0.86704534
52584053193.0	0.86705136
52584053194.0	0.8670573
52584053195.0	0.86706334
52584053196.0	0.8670693
52584053197.0	0.8670753
52584053198.0	0.8670813
52584053199.0	0.8670873
52584053200.0	0.8671049
52584053201.0	0.8671108
52584053202.0	0.8671167
52584053203.0	0.86712265
52584053204.0	0.8671287
52584053205.0	0.8671346
52584053206.0	0.8671405
52584053207.0	0.8671464
52584053208.0	0.8671523
52584053209.0	0.8671582
52584053210.0	0.8671641
52584053211.0	0.86717
52584053212.0	0.8671759
52584053213.0	0.88048184
52584053214.0	0.8805085
52584053215.0	0.88055974
52584053216.0	0.8805996
52584053217.0	0.88065845
52584053218.0	0.8806841
52584053219.0	0.880754
52584053220.0	0.8807844
52584053221.0	0.880845
52584053222.0	0.8808759
52584053223.0	0.8809158
52584053224.0	0.89519745
52584053225.0	0.8952023
52584053226.0	0.8952121
52584053227.0	0.8952192
52584053228.0	0.9082494
52584053229.0	0.908269
52584053230.0	0.9082872
52584053231.0	0.90830773
52584053232.0	0.90833855
52584053233.0	0.90836036
52584053234.0	0.9083813
52584053235.0	0.9084138
52584053236.0	0.9084435
52584053237.0	0.90847355
52584053238.0	0.9085022
52584053239.0	0.9097583
52584053240.0	0.9097669
52584053241.0	0.909775
52584053242.0	0.9097849
52584053243.0	0.9245233
52584053244.0	0.92452776
52584053245.0	0.9245381
52584053246.0	0.9245464
52584053247.0	0.9388827
52584053248.0	0.9389338
52584053249.0	0.93896765
52584053250.0	0.93901557
52584053251.0	0.93906915
52584053252.0	0.93911844
52584053253.0	0.9391675
52584053254.0	0.9392132
52584053255.0	0.9392611
52584053256.0	0.93931
52584053257.0	0.9393603
52584053258.0	0.94151443
52584053259.0	0.9415195
52584053260.0	0.94153756
52584053261.0	0.9415674
52584053262.0	0.90808845
52584053263.0	0.9083179
52584053264.0	0.90795726
52584053265.0	0.907571
52584053266.0	0.90648425
52584053267.0	0.90765387
52584053268.0	0.9065838
52584053269.0	0.9071424
52584053270.0	0.90664923
52584053271.0	0.90774393
52584053272.0	0.9079916
52584053273.0	0.9074328
52584053274.0	0.9074615
52584053275.0	0.9074763
52584053276.0	0.9079809
52584053277.0	0.9080805
52584053278.0	0.9087203
52584053279.0	0.969315
52584053280.0	0.96936435
52584053281.0	0.9694163
52584053282.0	0.9694689
52584053283.0	0.96952313
52584053284.0	0.96956986
52584053285.0	0.969628
52584053286.0	0.9696613
52584053287.0	0.96972376
52584053288.0	0.96976036
52584053289.0	0.96982753
52584053290.0	0.97186667
52584053291.0	0.9718705
52584053292.0	0.97187704
52584053293.0	0.97188485
52584053294.0	0.9851718
52584053295.0	0.9852154
52584053296.0	0.9852662
52584053297.0	0.98531413
52584053298.0	0.98537344
52584053299.0	0.9854354
52584053300.0	0.9854729
52584053301.0	0.98553795
52584053302.0	0.98558885
52584053303.0	0.9856432
52584053304.0	0.98567533
