	line_AVF	page
3020838052209	0.055384118	47200594565.0
3020838052242	0.055524375	47200594566.0
3020838052327	0.055659853	47200594567.0
3020838052328	0.055669144	47200594567.0
3020838052378	0.05610197	47200594568.0
3020838052379	0.056102708	47200594568.0
3020838052430	0.056238737	47200594569.0
3020838052431	0.05623947	47200594569.0
3020838052521	0.056365293	47200594570.0
3020838052597	0.056495436	47200594571.0
3020838052653	0.057526916	47200594572.0
3020838052698	0.0578308	47200594573.0
3020838052749	0.05786115	47200594574.0
1592635363518	0.057883315	24884927554.0
3020838052750	0.057897203	47200594574.0
3020838052751	0.057909343	47200594574.0
3020838052752	0.05791008	47200594574.0
3020838052769	0.057921484	47200594574.0
3020838052748	0.057957724	47200594574.0
3020838052819	0.057958458	47200594575.0
3020838052799	0.057973634	47200594574.0
3020838052864	0.05800573	47200594576.0
3020838052865	0.05802854	47200594576.0
3020838052866	0.05802928	47200594576.0
3020838052867	0.058030013	47200594576.0
3020838052883	0.05804142	47200594576.0
3020838052898	0.05805871	47200594576.0
3020838052868	0.058068827	47200594576.0
3020838052869	0.05806956	47200594576.0
3020838052870	0.058092557	47200594576.0
3020838052871	0.058093842	47200594576.0
3020838052884	0.058109846	47200594576.0
3020838052798	0.058174226	47200594574.0
3020838052797	0.058175698	47200594574.0
3020838052796	0.05817653	47200594574.0
3020838052795	0.058177263	47200594574.0
3020838052794	0.058178	47200594574.0
2182056914824	0.05823024	34094639294.0
3020838052970	0.05827273	47200594577.0
3020838052971	0.05827347	47200594577.0
3020838052790	0.05834024	47200594574.0
3020838052789	0.058342725	47200594574.0
3020838052791	0.05834898	47200594574.0
3020838052792	0.058365535	47200594574.0
1592635363639	0.05846597	24884927556.0
3020838053004	0.058502574	47200594578.0
3020838052754	0.05850331	47200594574.0
3020838052753	0.058537524	47200594574.0
3020838053003	0.05854626	47200594578.0
3020838052770	0.05859335	47200594574.0
3020838052771	0.058637775	47200594574.0
3020838052755	0.058705926	47200594574.0
3020838052756	0.058794405	47200594574.0
3020838052747	0.058820896	47200594574.0
3020838052744	0.058822367	47200594574.0
3020838052745	0.0588231	47200594574.0
3020838052743	0.0588323	47200594574.0
1592635363244	0.05890652	24884927550.0
1592635363245	0.05892786	24884927550.0
1592635363246	0.058961984	24884927550.0
1592635363247	0.058982216	24884927550.0
1592635363248	0.05900245	24884927550.0
1592635363249	0.059022684	24884927550.0
2182056915268	0.05905129	34094639301.0
1592635363250	0.059085317	24884927550.0
1592635363251	0.059105553	24884927550.0
1592635363252	0.05913195	24884927550.0
3020838052746	0.059158348	47200594574.0
3020838052741	0.059282143	47200594574.0
3020838052740	0.059282877	47200594574.0
3020838052739	0.059283983	47200594574.0
3020838053057	0.05939913	47200594579.0
1592635363253	0.059430126	24884927550.0
1592635363254	0.059442636	24884927550.0
1592635363255	0.059453674	24884927550.0
1592635363256	0.05946471	24884927550.0
1592635363257	0.059497084	24884927550.0
1592635363258	0.059497822	24884927550.0
3020838053139	0.05977549	47200594580.0
1592635363674	0.059838492	24884927557.0
2182056914885	0.059893124	34094639295.0
3020838053245	0.060109537	47200594581.0
1046780788539	0.060463175	16355949820.0
1046780788538	0.060463913	16355949820.0
1046780788537	0.060488835	16355949820.0
3020838053058	0.060489573	47200594579.0
1046780788540	0.060490493	16355949820.0
1046780792468	0.060674164	16355949882.0
1046780792481	0.060731646	16355949882.0
1046780792482	0.06081148	16355949882.0
3020838053266	0.061232902	47200594582.0
3020838053360	0.06190992	47200594583.0
3020838053361	0.06195094	47200594583.0
2182056914908	0.062543064	34094639295.0
3020838053405	0.062575996	47200594584.0
3020838053407	0.06258565	47200594584.0
3020838053406	0.06261039	47200594584.0
3020838053455	0.06275231	47200594585.0
3020838053526	0.06295612	47200594586.0
2182056914506	0.06321429	34094639289.0
2182056914507	0.063236	34094639289.0
2182056914508	0.06324786	34094639289.0
2182056916166	0.0634262	34094639315.0
2182056916167	0.063453056	34094639315.0
1046780792645	0.06370056	16355949885.0
1046780792709	0.06370524	16355949886.0
1046780793070	0.06374866	16355949891.0
1046780793134	0.063753344	16355949892.0
1046780793069	0.063794	16355949891.0
1046780792662	0.06379547	16355949885.0
1046780793133	0.06379869	16355949892.0
1046780792726	0.06380016	16355949886.0
1046780792646	0.063815616	16355949885.0
1046780792710	0.0638203	16355949886.0
1046780792647	0.063826285	16355949885.0
1046780792711	0.06383097	16355949886.0
1046780792655	0.06385305	16355949885.0
1046780792719	0.063857734	16355949886.0
1046780792653	0.06385995	16355949885.0
1046780792717	0.06386463	16355949886.0
1046780793085	0.06440434	16355949891.0
1046780793149	0.064409025	16355949892.0
3020838053631	0.064795226	47200594587.0
2182056915287	0.06510058	34094639301.0
2182056915317	0.06538726	34094639301.0
3020838053687	0.06607439	47200594588.0
2182056914817	0.06639354	34094639294.0
3020838053726	0.06658825	47200594589.0
3020838053727	0.06661906	47200594589.0
3020838053791	0.06716787	47200594590.0
3020838053828	0.067472026	47200594591.0
3020838053923	0.06825095	47200594592.0
3020838053924	0.068251684	47200594592.0
2182056915738	0.06866501	34094639308.0
1046780792663	0.069008626	16355949885.0
1046780792727	0.06901332	16355949886.0
1046780792664	0.06915542	16355949885.0
1046780792728	0.06916011	16355949886.0
3020838053995	0.06958162	47200594593.0
3020838054078	0.0701549	47200594594.0
3020838054136	0.07065293	47200594595.0
3020838054183	0.071432225	47200594596.0
3020838054215	0.07230975	47200594597.0
3020838054216	0.07231048	47200594597.0
2182056914732	0.07242784	34094639292.0
3020838054309	0.072506934	47200594598.0
1592635363667	0.07263607	24884927557.0
3020838054387	0.07271654	47200594599.0
3020838054411	0.073081955	47200594600.0
3020838054496	0.07333994	47200594601.0
3020838054542	0.07445632	47200594602.0
3020838054543	0.07445705	47200594602.0
3020838054648	0.07461929	47200594603.0
3020838054665	0.075318106	47200594604.0
3020838054721	0.07580548	47200594605.0
3020838054820	0.07617926	47200594606.0
3020838054821	0.076207034	47200594606.0
3020838054855	0.07696821	47200594607.0
2182056914673	0.077285424	34094639291.0
3020838054943	0.07772883	47200594608.0
3020838055014	0.07808284	47200594609.0
3020838052784	0.07869593	47200594574.0
3020838055067	0.07937681	47200594610.0
3020838055140	0.080074705	47200594611.0
3020838052885	0.08015758	47200594576.0
3020838055198	0.08043396	47200594612.0
3020838055197	0.08048243	47200594612.0
3020838045715	0.081131026	47200594464.0
3020838055233	0.08143702	47200594613.0
3020838055339	0.081736304	47200594614.0
1046780792498	0.082238756	16355949882.0
1046780792483	0.08255413	16355949882.0
3020838055419	0.082898945	47200594615.0
3020838055453	0.08414096	47200594616.0
3020838055454	0.08417875	47200594616.0
3020838055545	0.084518045	47200594617.0
3020838055546	0.084527336	47200594617.0
3020838055609	0.08488042	47200594618.0
3020838055669	0.08587668	47200594619.0
3020838055670	0.08587742	47200594619.0
3020838055740	0.08604177	47200594620.0
3020838055741	0.08604251	47200594620.0
3020838055762	0.086616606	47200594621.0
2182056915319	0.08721572	34094639301.0
3020838055863	0.08774494	47200594622.0
3020838055864	0.087745674	47200594622.0
3020838055928	0.08855808	47200594623.0
3020838055940	0.08890933	47200594624.0
3020838055941	0.08891006	47200594624.0
1592635363300	0.088923216	24884927551.0
3020838056033	0.08943312	47200594625.0
3020838056113	0.08982152	47200594626.0
3020838056114	0.08983081	47200594626.0
1592635363433	0.08994504	24884927553.0
1592635363416	0.0900268	24884927553.0
1592635363405	0.09003315	24884927553.0
3020838056165	0.090437464	47200594627.0
3020838056225	0.09120609	47200594628.0
2182056914940	0.09282225	34094639295.0
3020838056277	0.09301677	47200594629.0
3020838056276	0.09306405	47200594629.0
3020838056379	0.09382458	47200594630.0
3020838056442	0.09441532	47200594631.0
3020838056443	0.09441606	47200594631.0
3020838056496	0.09459964	47200594632.0
3020838056552	0.09479527	47200594633.0
3020838056554	0.094796	47200594633.0
3020838056553	0.09481155	47200594633.0
3020838056597	0.094993286	47200594634.0
3020838056691	0.09578187	47200594635.0
3020838056692	0.09578261	47200594635.0
3020838056752	0.09641143	47200594636.0
3020838056754	0.09641217	47200594636.0
3020838056753	0.09642771	47200594636.0
1592635363400	0.09649632	24884927553.0
3020838056793	0.09670887	47200594637.0
2182056915228	0.09706536	34094639300.0
2182056915200	0.09720387	34094639300.0
3020838056847	0.09721905	47200594638.0
3020838056848	0.09721979	47200594638.0
2182056917692	0.09730146	34094639338.0
2182056917691	0.09730219	34094639338.0
2182056917690	0.09730329	34094639338.0
2182056917689	0.097563855	34094639338.0
2182056917686	0.09764148	34094639338.0
2182056917687	0.09764222	34094639338.0
2182056917685	0.09764296	34094639338.0
2182056917663	0.09786654	34094639338.0
3020838056947	0.097890824	47200594639.0
3020838056948	0.09789156	47200594639.0
2182056917657	0.09825596	34094639338.0
2182056917658	0.09825669	34094639338.0
2182056917659	0.09826479	34094639338.0
2182056917656	0.09831253	34094639338.0
2182056917653	0.09837985	34094639338.0
2182056917654	0.09838058	34094639338.0
2182056917652	0.09838978	34094639338.0
2182056917822	0.09860445	34094639340.0
3020838056996	0.09862735	47200594640.0
3020838056997	0.09862808	47200594640.0
2182056917818	0.0986932	34094639340.0
2182056917817	0.09869394	34094639340.0
2182056917816	0.09869504	34094639340.0
2182056914920	0.09872374	34094639295.0
2182056914900	0.09888975	34094639295.0
2182056917815	0.0989052	34094639340.0
3020838054228	0.09891265	47200594597.0
3020838054229	0.09891339	47200594597.0
2182056917811	0.09897869	34094639340.0
2182056917812	0.09898715	34094639340.0
2182056917813	0.098987885	34094639340.0
2182056914742	0.09908317	34094639292.0
2182056917789	0.09918508	34094639340.0
2182056917788	0.09918581	34094639340.0
2182056917787	0.09920862	34094639340.0
3020838057029	0.09921938	47200594641.0
2182056917786	0.09923943	34094639340.0
1592635363623	0.09932883	24884927556.0
2182056917785	0.09958369	34094639340.0
2182056917783	0.09959326	34094639340.0
2182056917784	0.09959399	34094639340.0
2182056917782	0.09964816	34094639340.0
2182056917779	0.09971659	34094639340.0
2182056917780	0.09971733	34094639340.0
2182056917778	0.099718064	34094639340.0
1046780791228	0.0999033	16355949862.0
1046780791227	0.09990404	16355949862.0
3020838057107	0.099917926	47200594642.0
1046780791226	0.099925004	16355949862.0
1046780791229	0.09992574	16355949862.0
2182056915324	0.100082554	34094639301.0
2182056915323	0.10037053	34094639301.0
3020838057181	0.10068783	47200594643.0
3020838057269	0.101357125	47200594644.0
3020838057270	0.101366416	47200594644.0
3020838057290	0.10158991	47200594645.0
3020838057291	0.10159065	47200594645.0
3020838057362	0.102053456	47200594646.0
3020838057412	0.10239992	47200594647.0
1046780791225	0.10247939	16355949862.0
1046780791224	0.10252749	16355949862.0
1046780791223	0.10252823	16355949862.0
1046780791222	0.10252942	16355949862.0
1046780791221	0.10264844	16355949862.0
1046780791217	0.102726154	16355949862.0
1046780791218	0.10273462	16355949862.0
1046780791219	0.10273535	16355949862.0
1046780791195	0.10282411	16355949862.0
1046780791194	0.10282484	16355949862.0
1046780791193	0.102847464	16355949862.0
3020838057490	0.10285823	47200594648.0
3020838057491	0.10285896	47200594648.0
1046780791196	0.1028597	16355949862.0
1046780791192	0.10288067	16355949862.0
1046780791197	0.10290136	16355949862.0
1592635363589	0.103015505	24884927556.0
3020838057594	0.10328029	47200594649.0
3020838057593	0.10328968	47200594649.0
3020838057595	0.1033135	47200594649.0
3020838057592	0.10332095	47200594649.0
3020838057653	0.10332251	47200594650.0
1046780791178	0.10338349	16355949862.0
3020838057719	0.1039907	47200594651.0
2182056915325	0.10429669	34094639301.0
3020838057763	0.104391426	47200594652.0
3020838057764	0.10440072	47200594652.0
3020838057831	0.104857735	47200594653.0
3020838057830	0.10486684	47200594653.0
3020838057859	0.10528771	47200594654.0
3020838057858	0.10529681	47200594654.0
3020838057942	0.10564199	47200594655.0
1046780791191	0.105826035	16355949862.0
1046780791189	0.105826765	16355949862.0
1046780791190	0.1058275	16355949862.0
1046780791188	0.10587082	16355949862.0
1046780791185	0.10595387	16355949862.0
1046780791186	0.10595461	16355949862.0
1046780791184	0.10595535	16355949862.0
3020838058046	0.1060648	47200594656.0
3020838058047	0.106065534	47200594656.0
3020838058050	0.10653469	47200594657.0
3020838058051	0.10653543	47200594657.0
3020838058175	0.10683296	47200594658.0
3020838058197	0.10701405	47200594659.0
3020838058255	0.10851847	47200594660.0
3020838058256	0.10854707	47200594660.0
3020838058333	0.10942468	47200594661.0
3020838058334	0.10942542	47200594661.0
3020838058413	0.10959833	47200594662.0
3020838058414	0.10959906	47200594662.0
3020838058493	0.10986827	47200594663.0
3020838058492	0.1098771	47200594663.0
3020838058534	0.11004035	47200594664.0
3020838058604	0.11059634	47200594665.0
3020838058605	0.110597074	47200594665.0
2182056914932	0.11115204	34094639295.0
2182056914933	0.11118202	34094639295.0
2182056915223	0.111681715	34094639300.0
2182056915224	0.11168245	34094639300.0
2182056915222	0.11168319	34094639300.0
3020838058650	0.111914314	47200594666.0
3020838058651	0.11191505	47200594666.0
2182056917641	0.11200289	34094639338.0
3020838058714	0.11213514	47200594667.0
3020838058715	0.11213588	47200594667.0
2182056917801	0.112201735	34094639340.0
2182056917800	0.11221084	34094639340.0
2182056917799	0.11221213	34094639340.0
3020838058752	0.112308145	47200594668.0
2182056917767	0.1123603	34094639340.0
2182056917768	0.11236959	34094639340.0
2182056917766	0.11237078	34094639340.0
2182056917636	0.11280204	34094639338.0
2182056917635	0.11280278	34094639338.0
3020838058866	0.1129722	47200594669.0
3020838058902	0.1134099	47200594670.0
3020838058903	0.11341064	47200594670.0
2182056917765	0.113557704	34094639340.0
2182056917761	0.11365124	34094639340.0
2182056917760	0.11365382	34094639340.0
2182056917762	0.11365998	34094639340.0
2182056917763	0.11366733	34094639340.0
829108538356	0.11381992	12954820911.0
829108538357	0.11382066	12954820911.0
1046780791177	0.11400221	16355949862.0
1046780791176	0.11402456	16355949862.0
829108538382	0.1140356	12954820912.0
1046780791179	0.11403633	16355949862.0
1046780791173	0.114104025	16355949862.0
1046780791174	0.11410476	16355949862.0
1046780791172	0.11410549	16355949862.0
1046780791175	0.11415829	16355949862.0
3020838057577	0.11418754	47200594649.0
3020838057576	0.11418827	47200594649.0
3020838057575	0.11421062	47200594649.0
829108538477	0.11422166	12954820913.0
3020838057578	0.11422239	47200594649.0
3020838057574	0.114292845	47200594649.0
2182056914829	0.114978604	34094639294.0
829108538520	0.11641357	12954820914.0
3020838052899	0.1182754	47200594576.0
3020838052886	0.11829269	47200594576.0
829108538609	0.11849135	12954820915.0
829108538610	0.11849208	12954820915.0
829108538650	0.11868928	12954820916.0
829108538651	0.11869866	12954820916.0
1046780792494	0.11872257	16355949882.0
1046780792493	0.11872331	16355949882.0
829108538649	0.118737474	12954820916.0
1046780792492	0.1187452	16355949882.0
1046780792491	0.11877408	16355949882.0
829108538743	0.119486414	12954820917.0
829108538744	0.11950913	12954820917.0
1046780788535	0.11959089	16355949820.0
1046780788534	0.11959163	16355949820.0
1046780788533	0.119594574	16355949820.0
1046780788536	0.1196172	16355949820.0
829108538808	0.12014807	12954820918.0
829108538809	0.12016003	12954820918.0
829108538810	0.120177045	12954820918.0
829108538860	0.1207688	12954820919.0
829108538861	0.12076954	12954820919.0
829108538862	0.12079805	12954820919.0
829108538942	0.12093003	12954820920.0
1046780788504	0.12093766	16355949820.0
829108538943	0.12093932	12954820920.0
2182056914566	0.12095643	34094639290.0
2182056914567	0.120981075	34094639290.0
2182056914568	0.12100269	34094639290.0
829108538946	0.12113182	12954820921.0
829108538947	0.121141106	12954820921.0
829108539030	0.12131328	12954820922.0
1592635363742	0.12133388	24884927558.0
1592635363743	0.12133462	24884927558.0
829108539031	0.12134851	12954820922.0
1592635363744	0.121354856	24884927558.0
1592635363745	0.12139891	24884927558.0
1592635363746	0.121421166	24884927558.0
1592635363747	0.12144223	24884927558.0
2182056914733	0.12146394	34094639292.0
1592635363748	0.12146467	24884927558.0
1592635363752	0.12147819	24884927558.0
1592635363757	0.12149907	24884927558.0
1592635363758	0.12151204	24884927558.0
1592635363760	0.121524826	24884927558.0
1592635363759	0.12153393	24884927558.0
1592635363761	0.121547356	24884927558.0
1592635363762	0.121561244	24884927558.0
1592635363763	0.12156198	24884927558.0
1592635363764	0.12157467	24884927558.0
2182056914734	0.121603735	34094639292.0
2182056914702	0.12163694	34094639292.0
2182056914736	0.12164393	34094639292.0
1592635363765	0.121664256	24884927558.0
1592635363766	0.12167391	24884927558.0
1592635363767	0.12168845	24884927558.0
1592635363768	0.12169773	24884927558.0
1592635363769	0.12171089	24884927558.0
2182056914739	0.12171861	34094639292.0
1592635363771	0.12173323	24884927558.0
1592635363773	0.12174483	24884927558.0
1592635363774	0.12175586	24884927558.0
1592635363775	0.12177104	24884927558.0
1592635363265	0.12179578	24884927551.0
1592635363266	0.12181666	24884927551.0
1592635363267	0.12183864	24884927551.0
1592635363268	0.12185951	24884927551.0
1592635363269	0.12186025	24884927551.0
1592635363270	0.12188214	24884927551.0
1592635363271	0.12190513	24884927551.0
1592635363272	0.12190587	24884927551.0
1592635363273	0.12191939	24884927551.0
1592635363264	0.12196896	24884927551.0
2182056914740	0.12200584	34094639292.0
1592635363770	0.12200741	24884927558.0
1592635363772	0.1220293	24884927558.0
1592635363274	0.122083105	24884927551.0
1592635363275	0.12209469	24884927551.0
829108539073	0.12224682	12954820923.0
2182056914534	0.12244833	34094639289.0
2182056914535	0.12246921	34094639289.0
2182056914536	0.12246995	34094639289.0
2182056914897	0.122748345	34094639295.0
829108539175	0.12309545	12954820924.0
829108539176	0.12309619	12954820924.0
829108539251	0.123270944	12954820925.0
829108539250	0.123299636	12954820925.0
829108539293	0.12395146	12954820926.0
829108539294	0.12395219	12954820926.0
2182056915322	0.12479541	34094639301.0
829108539345	0.12553	12954820927.0
829108539346	0.12555869	12954820927.0
829108539431	0.12570089	12954820928.0
829108539432	0.12570162	12954820928.0
829108539479	0.12582073	12954820929.0
829108539480	0.12582146	12954820929.0
829108539531	0.12600449	12954820930.0
829108539603	0.12669282	12954820931.0
829108539604	0.12670211	12954820931.0
829108539652	0.12689258	12954820932.0
829108539651	0.12691246	12954820932.0
829108539717	0.12753382	12954820933.0
2182056914887	0.12766857	34094639295.0
829108539829	0.12784304	12954820934.0
829108539875	0.1284039	12954820935.0
829108539904	0.12862684	12954820936.0
3020838056358	0.12872893	47200594630.0
829108539995	0.12947549	12954820937.0
829108539996	0.12949498	12954820937.0
829108540080	0.1300402	12954820938.0
829108540081	0.13004948	12954820938.0
829108540082	0.13007993	12954820938.0
829108540120	0.13020824	12954820939.0
829108540119	0.13021734	12954820939.0
829108540200	0.13035475	12954820940.0
829108540250	0.13093658	12954820941.0
829108540251	0.13093731	12954820941.0
829108540252	0.13095975	12954820941.0
829108540333	0.13152686	12954820942.0
829108540334	0.13155547	12954820942.0
829108540391	0.13205001	12954820943.0
829108540392	0.13206261	12954820943.0
3020838052742	0.13210362	47200594574.0
1592635363749	0.13211457	24884927558.0
1592635363751	0.13213618	24884927558.0
2182056914735	0.13219514	34094639292.0
1592635363750	0.13222761	24884927558.0
829108540466	0.13252193	12954820944.0
3020838052785	0.13256377	47200594574.0
829108540503	0.13284135	12954820945.0
2182056914911	0.13302328	34094639295.0
829108540556	0.1330642	12954820946.0
829108540558	0.13306494	12954820946.0
829108540557	0.13308968	12954820946.0
829108540650	0.13326102	12954820947.0
829108540726	0.13386014	12954820948.0
829108540727	0.13386942	12954820948.0
829108540774	0.13402551	12954820949.0
829108540775	0.13402624	12954820949.0
829108540826	0.13580014	12954820950.0
829108540827	0.13580942	12954820950.0
829108540828	0.13583113	12954820950.0
2182056914910	0.13614081	34094639295.0
829108540876	0.13617337	12954820951.0
829108540877	0.1361741	12954820951.0
829108540967	0.1363691	12954820952.0
829108540968	0.13640358	12954820952.0
2182056914537	0.13646391	34094639289.0
2182056914538	0.13648479	34094639289.0
829108541043	0.13725977	12954820953.0
829108541042	0.13726877	12954820953.0
829108541060	0.13774033	12954820954.0
829108541061	0.13774106	12954820954.0
829108541173	0.13868839	12954820955.0
829108541172	0.13870917	12954820955.0
829108541230	0.1404828	12954820956.0
829108541231	0.14050229	12954820956.0
829108541299	0.14127901	12954820957.0
829108541298	0.14130117	12954820957.0
829108540467	0.14924328	12954820944.0
2182056914573	0.14927381	34094639290.0
829108541331	0.14946172	12954820958.0
1046780788532	0.14947036	16355949820.0
829108541332	0.14948425	12954820958.0
1046780788529	0.14955203	16355949820.0
1046780788530	0.14955276	16355949820.0
829108541421	0.14967574	12954820959.0
829108540504	0.15020743	12954820945.0
829108541489	0.15107475	12954820960.0
829108541506	0.15129319	12954820961.0
2182056914846	0.15150896	34094639294.0
829108541575	0.15169051	12954820962.0
829108541576	0.15169124	12954820962.0
829108541690	0.15340912	12954820963.0
829108541691	0.15341842	12954820963.0
829108541755	0.15696041	12954820964.0
829108541756	0.15696971	12954820964.0
829108541812	0.15743105	12954820965.0
829108541813	0.1574626	12954820965.0
829108541863	0.15788005	12954820966.0
829108541864	0.1578808	12954820966.0
829108541935	0.15815681	12954820967.0
829108541936	0.15815754	12954820967.0
829108541969	0.1582854	12954820968.0
829108541970	0.15828612	12954820968.0
829108542051	0.1587092	12954820969.0
829108542052	0.15870994	12954820969.0
829108542105	0.1590004	12954820970.0
829108542106	0.15900113	12954820970.0
829108542206	0.1593051	12954820971.0
3020838056402	0.15949273	47200594631.0
3020838056403	0.15949346	47200594631.0
829108542265	0.15964209	12954820972.0
829108542307	0.16006222	12954820973.0
829108542308	0.16008154	12954820973.0
829108542375	0.16174065	12954820974.0
3020838052913	0.16175555	47200594576.0
3020838052914	0.16177616	47200594576.0
1592635363517	0.16179767	24884927554.0
3020838052915	0.16180053	47200594576.0
3020838052916	0.16180126	47200594576.0
3020838052917	0.16181156	47200594576.0
829108542406	0.16183299	12954820975.0
3020838052918	0.16185994	47200594576.0
829108542421	0.16186142	12954820975.0
3020838052919	0.16188276	47200594576.0
3020838052920	0.16188496	47200594576.0
3020838052921	0.1618982	47200594576.0
829108542407	0.16191918	12954820975.0
3020838052912	0.16197832	47200594576.0
3020838052910	0.16198015	47200594576.0
3020838052911	0.1619888	47200594576.0
3020838052909	0.16198954	47200594576.0
3020838052908	0.16205823	47200594576.0
3020838052905	0.16213265	47200594576.0
3020838052906	0.16213338	47200594576.0
3020838052904	0.16213411	47200594576.0
1449024141830	0.16228661	22641002216.0
3020838052793	0.1626006	47200594574.0
1592635363237	0.16271769	24884927550.0
1046780788679	0.16274224	16355949823.0
1449024141901	0.16329418	22641002217.0
1046780788680	0.16334155	16355949823.0
1046780788681	0.16336288	16355949823.0
1046780788682	0.16338809	16355949823.0
1046780788683	0.16340952	16355949823.0
1046780788684	0.16342975	16355949823.0
1046780788685	0.16344999	16355949823.0
1046780788686	0.16347021	16355949823.0
1046780788687	0.16349754	16355949823.0
1046780788688	0.16351482	16355949823.0
1046780788689	0.1637065	16355949823.0
1046780788690	0.16379966	16355949823.0
1046780788691	0.16381125	16355949823.0
1046780788692	0.16382624	16355949823.0
1046780788693	0.16383728	16355949823.0
1046780788694	0.16384877	16355949823.0
1046780788695	0.1638668	16355949823.0
1046780788696	0.16387849	16355949823.0
1449024142006	0.16414273	22641002218.0
1449024142005	0.16417114	22641002218.0
