	line_AVF	page
1046780790889	0.028920364	16355949857.0
1046780790890	0.028932879	16355949857.0
1046780790891	0.0289334	16355949857.0
1046780790892	0.028944679	16355949857.0
1046780790893	0.028956478	16355949857.0
1046780790894	0.028958825	16355949857.0
1046780790895	0.028968798	16355949857.0
1046780790896	0.028980859	16355949857.0
1046780790897	0.028982032	16355949857.0
1046780790898	0.028992593	16355949857.0
1046780790899	0.028994745	16355949857.0
1046780790900	0.029007195	16355949857.0
1046780790901	0.029010063	16355949857.0
1046780790902	0.029018408	16355949857.0
1046780790903	0.029030208	16355949857.0
1046780790904	0.02903262	16355949857.0
1046780790905	0.029041616	16355949857.0
1046780790906	0.02905348	16355949857.0
1046780790907	0.029055826	16355949857.0
1046780790908	0.029064823	16355949857.0
1046780790909	0.029076492	16355949857.0
1046780790910	0.029078774	16355949857.0
1046780790911	0.02908842	16355949857.0
1046780790912	0.029107327	16355949858.0
1046780790913	0.0291085	16355949858.0
1046780790914	0.029119061	16355949858.0
1046780790915	0.029131185	16355949858.0
1046780790916	0.02913275	16355949858.0
1046780790917	0.029143246	16355949858.0
1046780790918	0.029155567	16355949858.0
1046780790919	0.029157002	16355949858.0
1046780790920	0.0291673	16355949858.0
1046780790921	0.029179556	16355949858.0
1046780790922	0.02918099	16355949858.0
1046780790923	0.029191878	16355949858.0
1046780790924	0.029204393	16355949858.0
1046780790925	0.029204914	16355949858.0
1046780790926	0.029216127	16355949858.0
1046780790927	0.029228384	16355949858.0
1046780790928	0.029230013	16355949858.0
1046780790929	0.029240899	16355949858.0
1046780790930	0.029252894	16355949858.0
1046780790931	0.029254068	16355949858.0
1046780790932	0.029264629	16355949858.0
1046780790933	0.02926678	16355949858.0
1046780790934	0.029279295	16355949858.0
1046780790935	0.029282164	16355949858.0
1046780790936	0.029290704	16355949858.0
1046780790937	0.029302243	16355949858.0
1046780790938	0.029304916	16355949858.0
1046780790939	0.02931365	16355949858.0
1046780790940	0.02932545	16355949858.0
1046780790941	0.029327797	16355949858.0
1046780790942	0.029336728	16355949858.0
1046780790943	0.029348332	16355949858.0
1046780790944	0.029351069	16355949858.0
1046780790945	0.02935987	16355949858.0
1046780790946	0.029372191	16355949858.0
1046780790947	0.02937382	16355949858.0
1046780790948	0.029383926	16355949858.0
1046780790949	0.02939605	16355949858.0
1046780790950	0.029397484	16355949858.0
1046780790951	0.02940811	16355949858.0
1046780790952	0.029420432	16355949858.0
1046780790953	0.0294218	16355949858.0
1046780790954	0.029432165	16355949858.0
1046780790955	0.02944429	16355949858.0
1046780790956	0.029445529	16355949858.0
1046780790957	0.029456547	16355949858.0
1046780790958	0.029469192	16355949858.0
1046780790959	0.02947004	16355949858.0
1046780790960	0.029480927	16355949858.0
1046780790961	0.029493248	16355949858.0
1046780790962	0.029494617	16355949858.0
1046780790963	0.029505894	16355949858.0
1046780790964	0.029517824	16355949858.0
1046780790965	0.029518997	16355949858.0
1046780790966	0.029529558	16355949858.0
1046780790967	0.029539729	16355949858.0
1046780790968	0.029543638	16355949858.0
1046780790969	0.029551005	16355949858.0
1046780790970	0.029554917	16355949858.0
1046780790971	0.02956652	16355949858.0
1046780790972	0.029569259	16355949858.0
1046780790973	0.029577995	16355949858.0
1046780790974	0.029589793	16355949858.0
1046780790975	0.029592074	16355949858.0
1046780790976	0.029608503	16355949859.0
1046780790977	0.02962017	16355949859.0
1046780790978	0.029622648	16355949859.0
1046780790979	0.02963184	16355949859.0
1046780790980	0.029643705	16355949859.0
1046780790981	0.029645856	16355949859.0
1046780790982	0.029655503	16355949859.0
1046780790983	0.029667564	16355949859.0
1046780790984	0.029668998	16355949859.0
1046780790985	0.029679624	16355949859.0
1046780790986	0.02969188	16355949859.0
1046780790987	0.02969325	16355949859.0
1046780790988	0.029703613	16355949859.0
1046780790989	0.02971587	16355949859.0
1046780790990	0.029717239	16355949859.0
1046780790991	0.029728256	16355949859.0
1046780790992	0.029740836	16355949859.0
1046780790993	0.029741684	16355949859.0
1046780790994	0.029752571	16355949859.0
1046780790995	0.029764893	16355949859.0
1046780790996	0.029766457	16355949859.0
1046780790997	0.029777538	16355949859.0
1046780790998	0.029789338	16355949859.0
1046780790999	0.029790511	16355949859.0
1046780791000	0.029801138	16355949859.0
1046780791001	0.029813131	16355949859.0
1046780791002	0.029815283	16355949859.0
1046780791003	0.029825779	16355949859.0
1046780791004	0.029826952	16355949859.0
1046780791005	0.029839534	16355949859.0
1046780791006	0.029842272	16355949859.0
1046780791007	0.02985081	16355949859.0
1046780791008	0.029863002	16355949859.0
1046780791009	0.02986587	16355949859.0
1046780791010	0.029874215	16355949859.0
1046780791011	0.029885752	16355949859.0
1046780791012	0.029888164	16355949859.0
1046780791013	0.02989716	16355949859.0
1046780791014	0.029909026	16355949859.0
1046780791015	0.029911112	16355949859.0
1046780791016	0.02992076	16355949859.0
1046780791017	0.02993282	16355949859.0
1046780791018	0.029934319	16355949859.0
1046780791019	0.02994488	16355949859.0
1046780791020	0.029957332	16355949859.0
1046780791021	0.029958766	16355949859.0
1046780791022	0.029969065	16355949859.0
1046780791023	0.02998119	16355949859.0
1046780791024	0.029982755	16355949859.0
1046780791025	0.029993447	16355949859.0
1046780791026	0.030006092	16355949859.0
1046780791027	0.03000707	16355949859.0
1046780791028	0.030017827	16355949859.0
1046780791029	0.030030213	16355949859.0
1046780791030	0.030031713	16355949859.0
1046780791031	0.030042663	16355949859.0
1046780791032	0.030055245	16355949859.0
1046780791033	0.030055767	16355949859.0
1046780791034	0.03006698	16355949859.0
1046780791035	0.030078974	16355949859.0
1046780791036	0.030081125	16355949859.0
1046780791037	0.030091621	16355949859.0
1046780791038	0.030092794	16355949859.0
1046780791039	0.030105311	16355949859.0
1046780791040	0.030115154	16355949860.0
1046780791041	0.030118609	16355949860.0
1046780791042	0.03013106	16355949860.0
1046780791043	0.03013393	16355949860.0
1046780791044	0.030142274	16355949860.0
1046780791045	0.030153746	16355949860.0
1046780791046	0.030156549	16355949860.0
1046780791047	0.03016509	16355949860.0
1046780791048	0.03017715	16355949860.0
1046780791049	0.03017904	16355949860.0
1046780791050	0.03018882	16355949860.0
1046780791051	0.030200487	16355949860.0
1046780791052	0.0302029	16355949860.0
1046780791053	0.030212222	16355949860.0
1046780791054	0.030224413	16355949860.0
1046780791055	0.030225912	16355949860.0
1046780791056	0.030236145	16355949860.0
1046780791057	0.030248402	16355949860.0
1046780791058	0.030249966	16355949860.0
1046780791059	0.030260528	16355949860.0
1046780791060	0.030272912	16355949860.0
1046780791061	0.030274086	16355949860.0
1046780791062	0.030284647	16355949860.0
1046780791063	0.030296968	16355949860.0
1046780791064	0.030298468	16355949860.0
1046780791065	0.030309288	16355949860.0
1046780791066	0.030321805	16355949860.0
1046780791067	0.030322326	16355949860.0
1046780791068	0.03033354	16355949860.0
1046780791069	0.030345337	16355949860.0
1046780791070	0.030347684	16355949860.0
1046780791071	0.030357659	16355949860.0
1046780791072	0.03036972	16355949860.0
1046780791073	0.030370893	16355949860.0
1046780791074	0.030381452	16355949860.0
1046780791075	0.030383604	16355949860.0
1046780791076	0.030396055	16355949860.0
1046780791077	0.030398924	16355949860.0
1046780791078	0.030407269	16355949860.0
1046780791079	0.030419067	16355949860.0
1046780791080	0.030421479	16355949860.0
1046780791081	0.030430606	16355949860.0
1046780791082	0.03044247	16355949860.0
1046780791083	0.030444818	16355949860.0
1046780791084	0.030453814	16355949860.0
1046780791085	0.030465417	16355949860.0
1046780791086	0.030467698	16355949860.0
1046780791087	0.030477347	16355949860.0
1046780791088	0.030489473	16355949860.0
1046780791089	0.030490972	16355949860.0
1046780791090	0.03050127	16355949860.0
1046780791091	0.030513396	16355949860.0
1046780791092	0.030514961	16355949860.0
1046780791093	0.030525457	16355949860.0
1046780791094	0.030537777	16355949860.0
1046780791095	0.03053921	16355949860.0
1046780791096	0.030549511	16355949860.0
1046780791097	0.030561768	16355949860.0
1046780791098	0.030563202	16355949860.0
1046780791099	0.030574152	16355949860.0
1046780791100	0.03058667	16355949860.0
1046780791101	0.03058719	16355949860.0
1046780791102	0.030598404	16355949860.0
1046780791103	0.030610593	16355949860.0
1046780791104	0.030619198	16355949861.0
1046780791105	0.030622784	16355949861.0
1046780791106	0.03063478	16355949861.0
1046780791107	0.030635953	16355949861.0
1046780791108	0.03064658	16355949861.0
1046780791109	0.030648598	16355949861.0
1046780791110	0.030661115	16355949861.0
1046780791111	0.030663984	16355949861.0
1046780791112	0.030672459	16355949861.0
1046780791113	0.030683998	16355949861.0
1046780791114	0.030686669	16355949861.0
1046780791115	0.030695405	16355949861.0
1046780791116	0.030707205	16355949861.0
1046780791117	0.030709552	16355949861.0
1046780791118	0.030718483	16355949861.0
1046780791119	0.030730085	16355949861.0
1046780791120	0.030732824	16355949861.0
1046780791121	0.030741625	16355949861.0
1046780791122	0.030753946	16355949861.0
1046780791123	0.030755576	16355949861.0
1046780791124	0.030765679	16355949861.0
1046780791125	0.03077787	16355949861.0
1046780791126	0.030779304	16355949861.0
1046780791127	0.03078993	16355949861.0
1046780791128	0.03080225	16355949861.0
1046780791129	0.030803619	16355949861.0
1046780791130	0.030813985	16355949861.0
1046780791131	0.03082611	16355949861.0
1046780791132	0.030827349	16355949861.0
1046780791133	0.030838365	16355949861.0
1046780791134	0.030851012	16355949861.0
1046780791135	0.03085186	16355949861.0
1046780791136	0.030862747	16355949861.0
1046780791137	0.030875068	16355949861.0
1046780791138	0.030876435	16355949861.0
1046780791139	0.030887714	16355949861.0
1046780791140	0.030899644	16355949861.0
1046780791141	0.030900817	16355949861.0
1046780791142	0.030911379	16355949861.0
1046780791143	0.030921612	16355949861.0
1046780791144	0.030925523	16355949861.0
1046780791145	0.03093289	16355949861.0
1046780791146	0.030936802	16355949861.0
1046780791147	0.030948406	16355949861.0
1046780791148	0.030951144	16355949861.0
1046780791149	0.030959683	16355949861.0
1046780791150	0.030971482	16355949861.0
1046780791151	0.030973764	16355949861.0
1046780791152	0.030983087	16355949861.0
1046780791153	0.030994754	16355949861.0
1046780791154	0.030997232	16355949861.0
1046780791155	0.031006424	16355949861.0
1046780791156	0.031018289	16355949861.0
1046780791157	0.03102044	16355949861.0
1046780791158	0.031030022	16355949861.0
1046780791159	0.031042082	16355949861.0
1046780791160	0.031043516	16355949861.0
1046780791161	0.031054143	16355949861.0
1046780791162	0.031066399	16355949861.0
1046780791163	0.031067766	16355949861.0
1046780791164	0.031078132	16355949861.0
1046780791165	0.031090388	16355949861.0
1046780791166	0.031091757	16355949861.0
1046780791167	0.031102644	16355949861.0
1046780791168	0.0311222	16355949862.0
1046780791169	0.031122722	16355949862.0
1046780791170	0.031133935	16355949862.0
1046780791171	0.031146254	16355949862.0
1046780791172	0.031147819	16355949862.0
1046780791173	0.031158902	16355949862.0
1046780791174	0.031170702	16355949862.0
1046780791175	0.031171875	16355949862.0
1046780791176	0.031182434	16355949862.0
1046780791177	0.03119443	16355949862.0
1046780791178	0.031196581	16355949862.0
1046780791179	0.031207077	16355949862.0
1046780791180	0.03120825	16355949862.0
1046780791181	0.031220831	16355949862.0
1046780791182	0.031223569	16355949862.0
1046780791183	0.03123211	16355949862.0
1046780791184	0.0312443	16355949862.0
1046780791185	0.031247169	16355949862.0
1046780791186	0.031255513	16355949862.0
1046780791187	0.03126705	16355949862.0
1046780791188	0.031269465	16355949862.0
1046780791189	0.031278588	16355949862.0
1046780791190	0.031290453	16355949862.0
1046780791191	0.03129254	16355949862.0
1046780791192	0.031302318	16355949862.0
1046780791193	0.031314313	16355949862.0
1046780791194	0.03131581	16355949862.0
1046780791195	0.031326372	16355949862.0
1046780791196	0.031338826	16355949862.0
1046780791197	0.03134026	16355949862.0
1046780791198	0.031350624	16355949862.0
1046780791199	0.03136275	16355949862.0
1046780791200	0.031364314	16355949862.0
1046780791201	0.031375006	16355949862.0
1046780791202	0.031387653	16355949862.0
1046780791203	0.03138863	16355949862.0
1046780791204	0.031399384	16355949862.0
1046780791205	0.03141177	16355949862.0
1046780791206	0.031413272	16355949862.0
1046780791207	0.031424224	16355949862.0
1046780791208	0.031436805	16355949862.0
1046780791209	0.031437326	16355949862.0
1046780791210	0.03144854	16355949862.0
1046780791211	0.031460468	16355949862.0
1046780791212	0.03146262	16355949862.0
1046780791213	0.031473115	16355949862.0
1046780791214	0.03147429	16355949862.0
1046780791215	0.031486806	16355949862.0
1046780791216	0.031489544	16355949862.0
1046780791217	0.03149795	16355949862.0
1046780791218	0.0315104	16355949862.0
1046780791219	0.03151327	16355949862.0
1046780791220	0.031521615	16355949862.0
1046780791221	0.03153309	16355949862.0
1046780791222	0.031535894	16355949862.0
1046780791223	0.031544432	16355949862.0
1046780791224	0.03155649	16355949862.0
1046780791225	0.031558383	16355949862.0
1046780791226	0.031568162	16355949862.0
1046780791227	0.03157983	16355949862.0
1046780791228	0.03158224	16355949862.0
1046780791229	0.031591695	16355949862.0
1046780791230	0.031603884	16355949862.0
1046780791231	0.031605385	16355949862.0
1046780791232	0.031622723	16355949863.0
1046780791233	0.031635046	16355949863.0
1046780791234	0.03163661	16355949863.0
1046780791235	0.03164717	16355949863.0
1046780791236	0.031659555	16355949863.0
1046780791237	0.03166073	16355949863.0
1046780791238	0.03167129	16355949863.0
1046780791239	0.031683613	16355949863.0
1046780791240	0.03168511	16355949863.0
1046780791241	0.031695932	16355949863.0
1046780791242	0.031708512	16355949863.0
1046780791243	0.031709034	16355949863.0
1046780791244	0.031720247	16355949863.0
1046780791245	0.03173205	16355949863.0
1046780791246	0.031734392	16355949863.0
1046780791247	0.03174437	16355949863.0
1046780791248	0.031756427	16355949863.0
1046780791249	0.0317576	16355949863.0
1046780791250	0.03176816	16355949863.0
1046780791251	0.031770315	16355949863.0
1046780791252	0.031782765	16355949863.0
1046780791253	0.031785633	16355949863.0
1046780791254	0.031793978	16355949863.0
1046780791255	0.031805776	16355949863.0
1046780791256	0.03180819	16355949863.0
1046780791257	0.031817183	16355949863.0
1046780791258	0.031829048	16355949863.0
1046780791259	0.031831395	16355949863.0
1046780791260	0.03184039	16355949863.0
1046780791261	0.031851996	16355949863.0
1046780791262	0.031854276	16355949863.0
1046780791263	0.031863924	16355949863.0
1046780791264	0.03187605	16355949863.0
1046780791265	0.03187755	16355949863.0
1046780791266	0.031887785	16355949863.0
1046780791267	0.03189991	16355949863.0
1046780791268	0.031901475	16355949863.0
1046780791269	0.03191197	16355949863.0
1046780791270	0.031924292	16355949863.0
1046780791271	0.031925723	16355949863.0
1046780791272	0.031936023	16355949863.0
1046780791273	0.03194828	16355949863.0
1046780791274	0.031949714	16355949863.0
1046780791275	0.031960603	16355949863.0
1046780791276	0.031973116	16355949863.0
1046780791277	0.031973638	16355949863.0
1046780791278	0.03198485	16355949863.0
1046780791279	0.031997044	16355949863.0
1046780791280	0.03199867	16355949863.0
1046780791281	0.032009557	16355949863.0
1046780791282	0.032021552	16355949863.0
1046780791283	0.032022726	16355949863.0
1046780791284	0.032033287	16355949863.0
1046780791285	0.03203544	16355949863.0
1046780791286	0.032047953	16355949863.0
1046780791287	0.032050822	16355949863.0
1046780791288	0.032059297	16355949863.0
1046780791289	0.032070838	16355949863.0
1046780791290	0.03207351	16355949863.0
1046780791291	0.032082245	16355949863.0
1046780791292	0.032094043	16355949863.0
1046780791293	0.03209639	16355949863.0
1046780791294	0.032105323	16355949863.0
1046780791295	0.032116923	16355949863.0
1046780791296	0.03212677	16355949864.0
1046780791297	0.03213042	16355949864.0
1046780791298	0.03214274	16355949864.0
1046780791299	0.03214437	16355949864.0
1046780791300	0.032154474	16355949864.0
1046780791301	0.0321666	16355949864.0
1046780791302	0.032168034	16355949864.0
1046780791303	0.03217866	16355949864.0
1046780791304	0.032190982	16355949864.0
1046780791305	0.03219235	16355949864.0
1046780791306	0.03220278	16355949864.0
1046780791307	0.032214906	16355949864.0
1046780791308	0.032216143	16355949864.0
1046780791309	0.032227162	16355949864.0
1046780791310	0.032239806	16355949864.0
1046780791311	0.032240655	16355949864.0
1046780791312	0.03225154	16355949864.0
1046780791313	0.032263864	16355949864.0
1046780791314	0.03226523	16355949864.0
1046780791315	0.032276507	16355949864.0
1046780791316	0.03228844	16355949864.0
1046780791317	0.032289613	16355949864.0
1046780791318	0.032300174	16355949864.0
1046780791319	0.03231034	16355949864.0
1046780791320	0.032314382	16355949864.0
1046780791321	0.03232162	16355949864.0
1046780791322	0.032325663	16355949864.0
1046780791323	0.032337267	16355949864.0
1046780791324	0.032340005	16355949864.0
1046780791325	0.032348543	16355949864.0
1046780791326	0.03236034	16355949864.0
1046780791327	0.032362625	16355949864.0
1046780791328	0.032371946	16355949864.0
1046780791329	0.032383613	16355949864.0
1046780791330	0.03238609	16355949864.0
1046780791331	0.032395285	16355949864.0
1046780791332	0.03240715	16355949864.0
1046780791333	0.0324093	16355949864.0
1046780791334	0.032418884	16355949864.0
1046780791335	0.032430943	16355949864.0
1046780791336	0.032432377	16355949864.0
1046780791337	0.032443002	16355949864.0
