,access#,line_AVF_average,line_AVF_std
52584053206.0,64.0,0.8671405,0.07713941
52584053207.0,64.0,0.8671464,0.07713941
52584053208.0,64.0,0.8671523,0.07713941
52584053209.0,64.0,0.8671582,0.07713941
52584053210.0,64.0,0.8671641,0.07713941
52584053211.0,64.0,0.86717,0.077139415
52584053212.0,64.0,0.8671759,0.077139415
52584053213.0,57.0,0.88048184,0.06925006
52584053214.0,57.0,0.8805085,0.06925028
52584053215.0,57.0,0.88055974,0.06925043
52584053216.0,57.0,0.8805996,0.069252476
52584053217.0,57.0,0.88065845,0.06925646
52584053218.0,57.0,0.8806841,0.06925737
52584053219.0,57.0,0.880754,0.069260485
52584053220.0,57.0,0.8807844,0.06926418
52584053221.0,57.0,0.880845,0.0692677
52584053222.0,57.0,0.8808759,0.069271535
52584053223.0,57.0,0.8809158,0.0692722
52584053224.0,50.0,0.89519745,0.061572097
52584053225.0,50.0,0.8952023,0.061571967
52584053226.0,50.0,0.8952121,0.06157202
52584053227.0,50.0,0.8952192,0.0615718
52584053228.0,43.0,0.9082494,0.05348128
52584053229.0,43.0,0.908269,0.053480644
52584053230.0,43.0,0.9082872,0.053479828
52584053231.0,43.0,0.90830773,0.053478885
52584053232.0,43.0,0.90833855,0.053478193
52584053233.0,43.0,0.90836036,0.053478688
52584053234.0,43.0,0.9083813,0.05348037
52584053235.0,43.0,0.9084138,0.053478796
52584053236.0,43.0,0.9084435,0.053480487
52584053237.0,43.0,0.90847355,0.05347971
52584053238.0,43.0,0.9085022,0.053479344
52584053239.0,43.0,0.9097583,0.053500887
52584053240.0,43.0,0.9097669,0.05349853
52584053241.0,43.0,0.909775,0.053497262
52584053242.0,43.0,0.9097849,0.05349966
52584053243.0,36.0,0.9245233,0.045260917
52584053244.0,36.0,0.92452776,0.04526053
52584053245.0,36.0,0.9245381,0.04526383
52584053246.0,36.0,0.9245464,0.04526555
24884927604.0,3.0,0.0,0.0
24884927551.0,4.0,0.68211806,0.45474538
24884927613.0,3.0,0.0,0.0
24884927582.0,3.0,0.0,0.0
52584053247.0,29.0,0.9388827,0.036924936
52584053248.0,29.0,0.9389338,0.0369252
52584053249.0,29.0,0.93896765,0.036927197
52584053250.0,29.0,0.93901557,0.036927685
52584053251.0,29.0,0.93906915,0.036931287
52584053252.0,29.0,0.93911844,0.036930304
52584053253.0,29.0,0.9391675,0.0369342
52584053254.0,29.0,0.9392132,0.036937192
52584053255.0,29.0,0.9392611,0.036940437
52584053256.0,29.0,0.93931,0.036941774
52584053257.0,29.0,0.9393603,0.0369401
52584053258.0,28.0,0.94151443,0.035734463
52584053259.0,28.0,0.9415195,0.035736054
52584053260.0,28.0,0.94153756,0.03573433
52584053261.0,28.0,0.9415674,0.03574855
52584053262.0,2.0,0.90808845,0.002492905
52584053263.0,5.0,0.9083179,0.0017993918
52584053265.0,43.0,0.907571,0.0012120584
52584053264.0,30.0,0.90795726,0.0012954122
52584053266.0,1.0,0.90648425,0.0
52584053267.0,5.0,0.90765387,0.0010677939
52584053268.0,4.0,0.9065838,1.4374e-05
52584053269.0,10.0,0.9071424,0.0007969384
52584053270.0,2.0,0.9066492,1.2727922e-06
24884927601.0,3.0,0.0,0.0
52584053271.0,11.0,0.90774393,0.00079516304
52584053272.0,15.0,0.9079916,0.00023199781
24884927556.0,1.0,0.9073924,0.0
24884927559.0,1.0,0.90741867,0.0
52584053273.0,1.0,0.9074328,0.0
52584053274.0,1.0,0.9074615,0.0
52584053275.0,2.0,0.9074763,7.071068e-07
52584053276.0,7.0,0.9079809,0.00017738149
24884927612.0,3.0,0.0,0.0
52584053277.0,1.0,0.9080805,0.0
52584053278.0,7.0,0.9087203,4.199276e-05
24884927600.0,3.0,0.0,0.0
24884927562.0,26.0,0.9100601,9.430724e-05
24884927568.0,34.0,0.9105238,0.00014282497
24884927575.0,42.0,0.91096485,0.00012122799
24884927577.0,18.0,0.9112693,6.482292e-05
24884927609.0,3.0,0.0,0.0
24884927579.0,3.0,0.9114484,7.6349725e-06
24884927580.0,1.0,0.91146755,0.0
24884927581.0,15.0,0.9115939,9.647391e-05
24884927669.0,25.0,0.91199136,0.00010297212
24884927550.0,28.0,0.9124876,0.00012391873
24884927552.0,19.0,0.91283166,7.20756e-05
24884927590.0,1.0,0.0,0.0
24884927595.0,3.0,0.0,0.0
24884927596.0,3.0,0.0,0.0
24884927584.0,3.0,0.0,0.0
52584053279.0,15.0,0.969315,0.017839767
52584053280.0,15.0,0.96936435,0.01783295
52584053281.0,15.0,0.9694163,0.017832858
52584053282.0,15.0,0.9694689,0.017832678
52584053283.0,15.0,0.96952313,0.017832851
52584053284.0,15.0,0.96956986,0.017828675
52584053285.0,15.0,0.969628,0.017832499
52584053286.0,15.0,0.9696613,0.01783254
52584053287.0,15.0,0.96972376,0.017821815
52584053288.0,15.0,0.96976036,0.017831251
52584053289.0,15.0,0.96982753,0.01783151
52584053290.0,14.0,0.97186667,0.016565003
52584053291.0,14.0,0.9718705,0.01656295
52584053292.0,14.0,0.97187704,0.016562833
52584053293.0,14.0,0.97188485,0.016566038
24884927598.0,3.0,0.0,0.0
24884927605.0,3.0,0.0,0.0
24884927608.0,3.0,0.0,0.0
24884927599.0,3.0,0.0,0.0
52584053294.0,7.0,0.9851718,0.00817928
52584053295.0,7.0,0.9852154,0.008174968
52584053296.0,7.0,0.9852662,0.008167586
52584053297.0,7.0,0.98531413,0.0081656985
52584053298.0,7.0,0.98537344,0.008166905
52584053299.0,7.0,0.9854354,0.008163326
52584053300.0,7.0,0.9854729,0.008166405
52584053301.0,7.0,0.98553795,0.008165544
52584053302.0,7.0,0.98558885,0.008158348
52584053303.0,7.0,0.9856432,0.00816097
52584053304.0,7.0,0.98567533,0.008159889
24884927585.0,3.0,0.0,0.0
24884927586.0,1.0,0.0,0.0
24884927587.0,2.0,0.0,0.0
24884927583.0,1.0,0.0,0.0
24884927588.0,1.0,0.0,0.0
24884927589.0,1.0,0.0,0.0
24884927591.0,1.0,0.0,0.0
24884927592.0,1.0,0.0,0.0
24884927616.0,1.0,0.0,0.0
gmean,,0.51781136,0.059327483
