,access#,line_AVF_average,line_AVF_std
34094639291.0,19.0,0.50718254,0.2686197
24884928053.0,28.0,0.58739126,0.25588718
16355949875.0,24.0,0.5419723,0.24953033
16355949938.0,28.0,0.6813479,0.26491666
24884928001.0,20.0,0.4710804,0.2923915
24884927747.0,29.0,0.6262089,0.24103895
16355949886.0,10.0,0.49665552,0.19407731
24884927893.0,11.0,0.40812588,0.13885473
16355949885.0,22.0,0.5364021,0.28534865
24884927731.0,6.0,0.27353278,0.30416483
12954821126.0,21.0,0.5570916,0.31588748
16355949893.0,21.0,0.48330203,0.22117268
24884928054.0,4.0,0.39561856,0.40066168
12954821125.0,15.0,0.41552284,0.27349347
24884927929.0,23.0,0.5174219,0.28827906
24884927879.0,24.0,0.4986154,0.27475122
16355949847.0,11.0,0.30919564,0.23038743
16355949890.0,16.0,0.5941523,0.2700486
16355949905.0,21.0,0.46284568,0.25831866
30700161800.0,64.0,0.029067094,6.9971975e-05
24884927669.0,28.0,0.56277317,0.2722207
16355949947.0,30.0,0.5131958,0.31022134
16355949916.0,27.0,0.50330967,0.26940328
16355949915.0,26.0,0.5678849,0.29462448
34094639292.0,21.0,0.45832354,0.25242957
16355949899.0,12.0,0.47019953,0.32985687
16355949863.0,32.0,0.62499166,0.2897966
16355949806.0,16.0,0.56391084,0.28823534
30700161793.0,28.0,0.56083435,0.28741422
16355949924.0,4.0,0.26905566,0.25059962
16355949922.0,13.0,0.46486515,0.28099927
12954821110.0,16.0,0.44855604,0.31175232
24884927733.0,13.0,0.55083627,0.2189599
16355950015.0,26.0,0.6181948,0.18926013
12954821163.0,5.0,0.2350452,0.22556046
16355949929.0,25.0,0.57099825,0.27488714
16355949855.0,23.0,0.51309955,0.24938296
16355949878.0,22.0,0.7112355,0.271763
24884927720.0,14.0,0.41288504,0.23094222
34094639293.0,11.0,0.37615025,0.23454016
16355949933.0,12.0,0.37261507,0.3035323
12954820921.0,41.0,0.6862573,0.20460549
16355949835.0,27.0,0.44946933,0.18720512
12954821070.0,23.0,0.5885485,0.26135266
24884927924.0,16.0,0.7385447,0.32834193
16355949901.0,9.0,0.61719215,0.30622962
12954821128.0,27.0,0.6291864,0.2562151
16355949935.0,16.0,0.5240752,0.24671182
16355949870.0,12.0,0.45231086,0.2960442
24884927992.0,27.0,0.47307983,0.27418593
24884927873.0,21.0,0.6702378,0.24059796
16355949874.0,19.0,0.5385994,0.26838595
12954820918.0,21.0,0.6733481,0.20263919
16355949945.0,21.0,0.506089,0.2560832
30700161801.0,64.0,0.029352017,8.539202e-05
16355949973.0,29.0,0.60678625,0.20115487
12954821005.0,4.0,0.39185598,0.2511297
16355949849.0,20.0,0.5680299,0.2961348
16355949951.0,19.0,0.4897684,0.2969544
24884927802.0,7.0,0.30225533,0.28629565
16355949952.0,3.0,0.078545935,0.04953262
24884927978.0,23.0,0.706682,0.21610682
16355949908.0,41.0,0.5786235,0.2178773
16355949953.0,33.0,0.4237781,0.26495004
16355949955.0,11.0,0.35259885,0.26124913
16355949956.0,11.0,0.5328341,0.3569141
16355949963.0,27.0,0.39353782,0.26393595
22641002242.0,25.0,0.75874823,0.2128622
12954821053.0,21.0,0.67461,0.1232189
24884927975.0,23.0,0.5961977,0.25824592
12954820981.0,23.0,0.6094677,0.2518701
24884928008.0,16.0,0.5088165,0.355663
16355950062.0,22.0,0.6457274,0.23110795
24884927746.0,36.0,0.6867243,0.24306254
16355949856.0,9.0,0.34287286,0.32379654
16355949932.0,12.0,0.3321195,0.24091071
16355949970.0,22.0,0.4477128,0.21878295
24884927679.0,6.0,0.3902113,0.30737352
16355949977.0,10.0,0.28671402,0.30323017
22641002260.0,32.0,0.59884316,0.31791446
22641002296.0,20.0,0.5379754,0.26539528
16355949978.0,17.0,0.61786854,0.21890493
24884927979.0,25.0,0.6329579,0.23836684
16355949981.0,16.0,0.5909899,0.25842515
30700161652.0,26.0,0.75407106,0.21194695
30700161802.0,64.0,0.029642915,9.690003e-05
24884927987.0,23.0,0.52024347,0.25608292
16355949991.0,22.0,0.4659943,0.24831422
16355949865.0,16.0,0.522759,0.2970063
34094639290.0,11.0,0.6760816,0.3283064
16355949992.0,27.0,0.64864606,0.2586425
16355949993.0,30.0,0.48786852,0.3048111
16355949975.0,44.0,0.6497608,0.17925638
16355949896.0,24.0,0.7232164,0.17193669
16355950014.0,26.0,0.5439886,0.25029853
24884927892.0,39.0,0.62093353,0.22433856
16355949994.0,21.0,0.58655083,0.2912785
16355949862.0,20.0,0.52016586,0.23835698
24884927706.0,18.0,0.63047636,0.15031172
16355949996.0,22.0,0.5688604,0.29816413
16355949960.0,23.0,0.67133856,0.22156034
22641002256.0,20.0,0.6988982,0.25632903
16355949983.0,22.0,0.56415486,0.30938458
16355950005.0,26.0,0.47253373,0.25504443
12954821129.0,24.0,0.5024845,0.2421992
24884927770.0,6.0,0.5236824,0.3489556
30700161692.0,17.0,0.60873234,0.2839303
24884928027.0,16.0,0.5222354,0.2787314
34094639302.0,17.0,0.49979356,0.2616161
16355950012.0,14.0,0.570712,0.29200882
24884928033.0,11.0,0.43050617,0.28840104
24884927717.0,31.0,0.5622124,0.2513499
24884927686.0,20.0,0.64027536,0.24669984
16355950017.0,12.0,0.38939133,0.32148755
16355950004.0,12.0,0.55496764,0.31068298
16355950020.0,18.0,0.48043263,0.25389716
16355949876.0,19.0,0.589465,0.3433574
16355950026.0,23.0,0.47183397,0.29253796
30700161803.0,64.0,0.029999819,9.427137e-05
16355950028.0,9.0,0.582401,0.18206815
22641002219.0,21.0,0.7200435,0.14041178
16355950032.0,29.0,0.55071753,0.25834793
16355950030.0,25.0,0.693569,0.1693441
24884927711.0,20.0,0.7362226,0.12491709
16355950037.0,20.0,0.54050165,0.24559505
16355950035.0,38.0,0.5400658,0.30240038
16355949976.0,23.0,0.6873694,0.21926315
24884927999.0,16.0,0.64018106,0.24434286
16355949921.0,28.0,0.49874806,0.24507667
12954821051.0,37.0,0.69912726,0.2176171
24884927680.0,20.0,0.5477942,0.28474653
16355950023.0,20.0,0.68175876,0.22297652
16355949846.0,35.0,0.52761966,0.3071274
24884927997.0,29.0,0.52769965,0.29757708
30700161675.0,22.0,0.580972,0.27073157
24884927737.0,11.0,0.4644838,0.26427144
16355950048.0,7.0,0.58370596,0.19826233
12954821124.0,22.0,0.51920414,0.2965519
24884927990.0,27.0,0.7188458,0.25305164
24884927704.0,29.0,0.6236387,0.2963302
24884928013.0,35.0,0.52880496,0.23814076
16355950060.0,31.0,0.44117093,0.26569244
16355950061.0,17.0,0.5904228,0.25066027
16355949919.0,26.0,0.6516503,0.25419867
30700161663.0,29.0,0.7060251,0.16097035
16355949964.0,9.0,0.62807065,0.32237828
22641002444.0,40.0,0.6698352,0.2038919
24884927666.0,37.0,0.5615653,0.3239514
12954821032.0,15.0,0.50698936,0.30086213
30700161804.0,64.0,0.030276572,7.7898556e-05
24884927960.0,35.0,0.66932756,0.26530534
16355950043.0,41.0,0.66609764,0.20384395
16355949842.0,31.0,0.6832818,0.2202882
24884927891.0,39.0,0.5423701,0.28130552
30700161638.0,25.0,0.5085549,0.26592284
24884928057.0,23.0,0.6318763,0.2293666
24884927863.0,29.0,0.7268924,0.22709994
24884927859.0,26.0,0.74187464,0.21428894
30700161703.0,20.0,0.6740742,0.21949042
24884927779.0,7.0,0.12863454,0.082699835
16355949949.0,19.0,0.52061003,0.24316981
12954820926.0,19.0,0.3364663,0.24772812
12954820928.0,8.0,0.5775881,0.36028427
12954820930.0,30.0,0.601743,0.2442103
24884928039.0,37.0,0.75249565,0.15087871
16355950044.0,19.0,0.73337907,0.16356404
12954820932.0,24.0,0.51096493,0.2892485
22641002350.0,36.0,0.6380946,0.26639017
16355950057.0,20.0,0.6665501,0.22467092
12954820935.0,8.0,0.45552728,0.3400925
24884927812.0,30.0,0.5342196,0.2668516
12954821092.0,32.0,0.61154425,0.2593808
30700161805.0,64.0,0.0305209,6.578771e-05
24884927673.0,24.0,0.5063143,0.3323535
16355950042.0,21.0,0.63178456,0.23282777
24884927962.0,19.0,0.6997044,0.18726721
24884927788.0,37.0,0.74008787,0.20700382
24884927965.0,21.0,0.5198177,0.25952217
24884927702.0,39.0,0.5852261,0.21570939
24884927783.0,34.0,0.62198365,0.24672224
12954820942.0,21.0,0.5821399,0.28254953
24884927674.0,20.0,0.44145393,0.32621422
34094639297.0,34.0,0.6773461,0.25031802
24884927964.0,34.0,0.5180749,0.2426369
12954820949.0,33.0,0.6875227,0.2778518
16355949884.0,36.0,0.73171365,0.15764438
16355949852.0,32.0,0.5692121,0.2884997
24884927781.0,34.0,0.7593515,0.18703477
12954820951.0,35.0,0.71286833,0.2586129
16355949859.0,34.0,0.6034012,0.258093
24884927741.0,35.0,0.6711121,0.1953593
24884927902.0,36.0,0.5533843,0.24846499
13875226028.0,22.0,0.5628414,0.26322833
12954820954.0,36.0,0.6456676,0.20335539
12954820953.0,37.0,0.69452316,0.21448483
24884927794.0,32.0,0.5715289,0.30191743
22641002232.0,16.0,0.5835949,0.28664115
12954820956.0,34.0,0.66096216,0.2028332
16355949940.0,40.0,0.6706357,0.20896283
34094639301.0,29.0,0.6383358,0.23505887
24884927757.0,29.0,0.4689578,0.30461866
16355949928.0,34.0,0.6436237,0.25655678
30700161806.0,64.0,0.030741155,7.049012e-05
16355949824.0,19.0,0.37544677,0.21394874
12954821081.0,2.0,0.054928616,0.034345187
12954820965.0,15.0,0.4020725,0.26180407
24884927709.0,41.0,0.58377177,0.24087109
12954820912.0,33.0,0.53661585,0.31153348
24884928042.0,35.0,0.7239281,0.19434556
12954821111.0,29.0,0.49325082,0.25166258
24884927681.0,37.0,0.6717417,0.19806246
12954820999.0,39.0,0.70166284,0.22258149
12954821033.0,17.0,0.6790436,0.17025903
24884928041.0,5.0,0.18405186,0.18859848
24884927799.0,29.0,0.6760316,0.23220591
12954821079.0,24.0,0.749849,0.20686768
24884928038.0,12.0,0.2505112,0.2114305
16355949815.0,36.0,0.6228467,0.2866699
16355949828.0,34.0,0.6114809,0.24809967
12954820987.0,8.0,0.20875129,0.109452635
30700161807.0,64.0,0.031062888,8.02993e-05
24884928028.0,20.0,0.4465044,0.28911707
24884927890.0,22.0,0.6013675,0.22020702
30700161768.0,22.0,0.4634713,0.28528568
34094639300.0,12.0,0.5524714,0.3070383
16355949941.0,15.0,0.46970752,0.24391186
24884927727.0,28.0,0.6094601,0.27709475
12954820992.0,18.0,0.4887784,0.2625154
16355949887.0,7.0,0.23414184,0.31029138
16355949889.0,33.0,0.567489,0.2603574
16355949839.0,14.0,0.38748524,0.32456824
24884927866.0,37.0,0.67678636,0.20174345
16355949984.0,18.0,0.54756016,0.2906117
24884928047.0,34.0,0.67141366,0.2831351
24884927789.0,35.0,0.7102095,0.2149448
24884927887.0,27.0,0.57547766,0.28982535
16355949999.0,24.0,0.7342315,0.19093113
16355950024.0,26.0,0.657433,0.26599687
12954821091.0,24.0,0.635181,0.26153234
24884927810.0,30.0,0.49740386,0.2523283
30700161808.0,64.0,0.03131455,7.3360614e-05
12954820911.0,15.0,0.3880501,0.2384841
16355950038.0,26.0,0.727448,0.22529335
34094639303.0,25.0,0.686513,0.21091644
12954820944.0,35.0,0.54855907,0.24520132
12954821139.0,37.0,0.68162835,0.2282172
34094639304.0,34.0,0.6017963,0.25399363
12954820919.0,9.0,0.32747275,0.2523555
12954821123.0,30.0,0.73426527,0.24782492
16355949995.0,26.0,0.6678382,0.23102699
16355949888.0,39.0,0.6176768,0.21220507
12954821015.0,40.0,0.7752967,0.17500858
24884928040.0,37.0,0.6835767,0.24058619
34094639296.0,17.0,0.5700441,0.30003256
16355950031.0,36.0,0.72073025,0.16584733
12954821017.0,35.0,0.69915485,0.21360296
24884927699.0,34.0,0.62388265,0.26130313
24884927914.0,41.0,0.5602086,0.19614616
16355949959.0,25.0,0.7092091,0.2646193
12954820994.0,33.0,0.4949463,0.27105805
24884927908.0,13.0,0.50215554,0.2949547
24884927906.0,18.0,0.4533437,0.2311459
12954821011.0,38.0,0.6674118,0.21963155
30700161809.0,64.0,0.0315957,9.629413e-05
12954821024.0,38.0,0.7235621,0.22168055
12954821027.0,14.0,0.36358157,0.27630472
16355950010.0,25.0,0.5636694,0.2403796
24884927940.0,37.0,0.66390896,0.21935958
24884927753.0,36.0,0.74482054,0.15846178
24884927738.0,37.0,0.66300505,0.19254297
16355949913.0,26.0,0.5454724,0.27933797
16355949840.0,31.0,0.67863137,0.25105265
24884927816.0,27.0,0.71026355,0.24884245
12954821037.0,1.0,0.031612657,0.0
24884927715.0,17.0,0.41272858,0.23642564
24884927977.0,25.0,0.74849796,0.16719657
12954820941.0,37.0,0.74109536,0.22050765
12954821016.0,35.0,0.7468585,0.15815401
16355950019.0,33.0,0.7008325,0.2136375
24884927811.0,28.0,0.58902174,0.3128725
24884928020.0,32.0,0.6342685,0.27795205
24884927777.0,33.0,0.6777995,0.2501924
30700161810.0,64.0,0.03200968,0.00011331245
12954821010.0,20.0,0.54959935,0.24318768
16355949920.0,38.0,0.64851,0.20173675
24884927769.0,37.0,0.6459339,0.24727903
12954821043.0,24.0,0.6742497,0.26594895
12954821072.0,39.0,0.66756773,0.22898902
24884928018.0,33.0,0.6892512,0.24753533
12954821161.0,25.0,0.5924871,0.2666666
12954820990.0,5.0,0.40689844,0.23491229
12954821022.0,9.0,0.5500052,0.35359624
12954821044.0,36.0,0.5399729,0.30103314
12954820979.0,18.0,0.5075718,0.30451742
24884927946.0,39.0,0.59343445,0.24837299
12954821013.0,36.0,0.5809308,0.24545191
12954821052.0,31.0,0.6460049,0.23066656
16355949891.0,17.0,0.7580724,0.23113903
12954820959.0,16.0,0.5624608,0.23400205
24884928007.0,13.0,0.46210518,0.28937617
12954821056.0,11.0,0.49002597,0.30924642
12954821055.0,16.0,0.76760453,0.17073847
24884927941.0,20.0,0.4180114,0.27763894
12954821045.0,36.0,0.67833203,0.28034768
24884928049.0,33.0,0.5930735,0.24443097
30700161811.0,64.0,0.032366455,0.000121063094
24884927751.0,36.0,0.7235559,0.231549
24884927726.0,38.0,0.47181514,0.2837986
24884927773.0,35.0,0.740865,0.16627316
22641002285.0,27.0,0.6718654,0.2284697
24884928048.0,32.0,0.5272352,0.28275618
24884927868.0,35.0,0.6482293,0.23541498
12954821058.0,33.0,0.7244444,0.22472227
22641002305.0,11.0,0.3178309,0.2692308
12954821063.0,12.0,0.53778064,0.27374277
24884927958.0,12.0,0.5200728,0.30159554
12954820969.0,27.0,0.7624036,0.13803393
24884927784.0,35.0,0.62603396,0.24527197
16355949829.0,32.0,0.6308067,0.2631065
12954821068.0,35.0,0.6464494,0.2853345
24884927776.0,35.0,0.6595685,0.18619429
12954821073.0,25.0,0.4426271,0.24012612
12954821026.0,37.0,0.69896406,0.21500283
12954821074.0,35.0,0.64869833,0.2183645
16355949837.0,34.0,0.84652704,0.10707991
30700161812.0,64.0,0.03270579,6.529899e-05
16355950002.0,37.0,0.6711305,0.2259598
24884927701.0,38.0,0.6168736,0.26899683
24884927682.0,31.0,0.70087904,0.2552982
24884927708.0,27.0,0.52726656,0.2793392
12954821057.0,29.0,0.65463555,0.24783632
12954820974.0,22.0,0.6324605,0.21562898
12954821080.0,5.0,0.2638745,0.2667025
24884927807.0,37.0,0.67440665,0.27491826
24884927939.0,9.0,0.5421999,0.30734342
24884927771.0,33.0,0.6712886,0.2361743
12954821064.0,19.0,0.70560324,0.14157803
12954821066.0,28.0,0.6869842,0.22922552
16355949943.0,38.0,0.7568232,0.1658422
16355950052.0,34.0,0.63928366,0.22862342
34094639295.0,36.0,0.6914462,0.24440917
24884928031.0,33.0,0.4996838,0.2625731
16355950009.0,16.0,0.48785102,0.32409167
12954821020.0,22.0,0.5873397,0.31370854
12954821087.0,37.0,0.724061,0.20140484
12954821089.0,38.0,0.77676797,0.15419295
12954820991.0,16.0,0.4234521,0.31955177
16355949902.0,36.0,0.60316885,0.27035353
16355949844.0,24.0,0.7408946,0.2269486
30700161813.0,64.0,0.033020146,0.00010267384
24884928022.0,22.0,0.3704633,0.2274098
24884927800.0,35.0,0.77510625,0.1755397
16355949934.0,20.0,0.64365834,0.27383125
24884927752.0,30.0,0.6052061,0.24839911
12954821097.0,6.0,0.2544153,0.31332797
12954821094.0,34.0,0.659187,0.24372068
12954821095.0,34.0,0.7464243,0.16218777
12954821096.0,38.0,0.67628396,0.21533792
12954820995.0,29.0,0.48940673,0.27165863
24884927736.0,16.0,0.5702475,0.27881718
16355949811.0,28.0,0.637077,0.28864574
24884928004.0,11.0,0.57905245,0.24757406
16355949950.0,34.0,0.5957206,0.27636212
16355949882.0,29.0,0.63086534,0.28483254
22641002271.0,29.0,0.56782645,0.23638585
12954821109.0,31.0,0.6914396,0.27809837
30700161814.0,64.0,0.033283748,6.987837e-05
22641002245.0,19.0,0.525686,0.31356293
12954821132.0,39.0,0.7801886,0.16052018
12954820976.0,20.0,0.43668383,0.23673043
24884927993.0,17.0,0.53156424,0.27608547
16355949880.0,36.0,0.6106974,0.2245335
12954821105.0,31.0,0.67850846,0.26029712
12954821065.0,35.0,0.7624846,0.16412038
24884928034.0,37.0,0.626758,0.2219314
22641002376.0,39.0,0.7002243,0.22908145
12954821115.0,11.0,0.5623271,0.29416832
24884927972.0,20.0,0.61488825,0.17746098
24884927778.0,6.0,0.51743615,0.34273824
24884927901.0,35.0,0.63791776,0.25410068
24884928006.0,35.0,0.67574316,0.22592022
16355949857.0,29.0,0.7439193,0.1682877
16355950003.0,31.0,0.72058684,0.25962487
30700161815.0,64.0,0.033521637,6.433072e-05
24884927764.0,34.0,0.5995081,0.29111698
16355949871.0,27.0,0.4632552,0.2905562
12954820963.0,35.0,0.6731111,0.22211654
12954821050.0,34.0,0.6502643,0.2617237
30700161816.0,64.0,0.03381585,8.172184e-05
24884927683.0,31.0,0.62172544,0.2502605
12954821135.0,38.0,0.599376,0.22389954
12954821133.0,7.0,0.34719723,0.32149896
30700161613.0,12.0,0.560197,0.28536606
24884927942.0,11.0,0.6085581,0.28105235
24884927765.0,30.0,0.50755954,0.28277227
52584053132.0,6.0,0.5570013,0.2946589
24884927716.0,39.0,0.6161737,0.21298817
12954821141.0,25.0,0.54076123,0.35522574
16355949914.0,17.0,0.78946924,0.13860437
30700161817.0,63.0,0.034097046,0.00010316151
12954821025.0,27.0,0.6978685,0.21289124
24884927813.0,10.0,0.36224997,0.25765398
24884927803.0,35.0,0.74338955,0.1603957
30700161619.0,37.0,0.60208905,0.24066743
22641002302.0,37.0,0.6738392,0.24384323
16355949985.0,21.0,0.54702705,0.3010047
16355949918.0,35.0,0.5693561,0.28921303
24884928012.0,27.0,0.5709929,0.32428217
16355950033.0,38.0,0.57819843,0.23792177
24884927881.0,29.0,0.7650611,0.19450268
16355949974.0,22.0,0.7787639,0.15621068
24884928056.0,20.0,0.6040162,0.23247232
24884927780.0,34.0,0.5927993,0.23265615
30700161818.0,64.0,0.03448173,0.000100703015
24884927689.0,36.0,0.54575384,0.22907807
12954821157.0,13.0,0.5524637,0.30527064
22641002291.0,31.0,0.6055525,0.28844982
24884927878.0,37.0,0.63748956,0.23031129
24884927729.0,26.0,0.5775859,0.2561445
16355950000.0,20.0,0.61804235,0.26722974
30700161626.0,28.0,0.6351501,0.28707427
16355949969.0,19.0,0.74918264,0.19831894
16355949858.0,24.0,0.7328946,0.15923604
16355949897.0,20.0,0.4866819,0.26964265
30700161819.0,64.0,0.034773175,8.178907e-05
24884927732.0,37.0,0.5921422,0.2746549
24884927735.0,26.0,0.6448485,0.2510008
24884927797.0,33.0,0.55255127,0.26901993
22641002221.0,36.0,0.5726182,0.2911447
16355949900.0,21.0,0.64616007,0.23960988
16355949989.0,23.0,0.68470395,0.2547114
30700161820.0,64.0,0.035053547,5.9901515e-05
24884927696.0,28.0,0.6653544,0.2080503
12954821093.0,26.0,0.6596334,0.28584492
24884927883.0,39.0,0.65517396,0.18540706
22641002314.0,37.0,0.6786003,0.20966229
30700161707.0,20.0,0.4326237,0.33848676
24884927734.0,27.0,0.5764785,0.24092813
22641002229.0,23.0,0.74590117,0.16985624
24884927742.0,30.0,0.5816783,0.2693086
24884927685.0,38.0,0.6395761,0.26817042
24884927724.0,29.0,0.42794746,0.23497643
30700161821.0,64.0,0.035351638,8.5212574e-05
24884927970.0,25.0,0.6017782,0.28059664
16355949948.0,20.0,0.69547355,0.2641398
12954821122.0,21.0,0.459047,0.25599712
24884927876.0,36.0,0.49854437,0.25917292
16355949819.0,28.0,0.6499121,0.23212546
22641002234.0,35.0,0.69673693,0.22889183
16355950058.0,12.0,0.4042939,0.18538521
30700161822.0,64.0,0.035647154,0.00011231559
24884927694.0,36.0,0.65096086,0.21023646
12954821154.0,28.0,0.61188716,0.28267133
24884927927.0,21.0,0.48938873,0.31593472
24884927976.0,25.0,0.57566386,0.29722732
24884928021.0,17.0,0.6430625,0.28990906
16355949982.0,16.0,0.6375075,0.20938244
16355950007.0,22.0,0.6756521,0.18585055
30700161658.0,10.0,0.41807395,0.20608161
16355949818.0,36.0,0.6714465,0.21645965
30700161823.0,64.0,0.035962455,8.628176e-05
16355949810.0,29.0,0.55774635,0.21481878
12954821019.0,42.0,0.6178754,0.20709962
24884928002.0,20.0,0.6918371,0.18704918
24884927675.0,24.0,0.6184904,0.32169813
12954821165.0,30.0,0.6329063,0.30285606
30700161824.0,64.0,0.036257662,6.941745e-05
22641002255.0,31.0,0.5037832,0.27941227
24884927791.0,26.0,0.5365581,0.26575634
12954820915.0,15.0,0.5858893,0.22230126
12954821040.0,10.0,0.5764281,0.3115685
22641002281.0,38.0,0.7688883,0.1730186
12954821147.0,30.0,0.4843887,0.3033047
16355949903.0,36.0,0.5446539,0.2827652
16355949931.0,35.0,0.66959304,0.19607192
12954821148.0,18.0,0.6772406,0.19013683
30700161825.0,16.0,0.54132915,0.26408222
30700161826.0,64.0,0.036568403,8.0574326e-05
16355949917.0,25.0,0.68439317,0.21016708
12954821140.0,36.0,0.66999894,0.2180077
24884928017.0,35.0,0.7033011,0.22507814
22641002258.0,23.0,0.64246106,0.29143903
16355949830.0,18.0,0.53831404,0.26038963
22641002267.0,30.0,0.63974965,0.29423133
30700161625.0,32.0,0.73812413,0.20421071
24884927932.0,13.0,0.48872128,0.29484087
12954821104.0,21.0,0.4672299,0.2664249
12954821003.0,18.0,0.67413145,0.21769588
30700161827.0,64.0,0.036838938,0.00010641177
30700161828.0,24.0,0.39053577,0.28059113
22641002274.0,9.0,0.43381757,0.27868137
30700161744.0,12.0,0.57019997,0.31949922
12954821039.0,10.0,0.46785092,0.31427535
24884928015.0,33.0,0.54591537,0.28672644
12954820925.0,27.0,0.5936662,0.25881562
30700161829.0,64.0,0.03717076,6.336751e-05
16355950039.0,25.0,0.72674215,0.2275874
22641002282.0,37.0,0.70819926,0.1806188
