,access#,line_AVF_average,line_AVF_std
34094639611.0,2.0,0.6808108,1.1341993e-05
34094639612.0,1.0,0.6808291,0.0
34094639613.0,1.0,0.6809033,0.0
34094639614.0,8.0,0.6819255,0.00034910708
34094639615.0,8.0,0.7940183,0.110015124
34094639616.0,1.0,0.6812904,0.0
34094639617.0,1.0,0.6813304,0.0
34094639618.0,10.0,0.6816679,0.0001810747
34094639619.0,16.0,0.78474647,0.10666466
34094639620.0,7.0,0.6869555,0.008768731
34094639621.0,3.0,0.68178964,0.00012061339
34094639622.0,2.0,0.70011896,1.899996e-05
34094639623.0,1.0,0.7001757,0.0
34094639624.0,1.0,0.7002172,0.0
34094639625.0,1.0,0.70026046,0.0
34094639626.0,2.0,0.7002959,1.0535891e-05
34094639627.0,2.0,0.7003899,1.2600643e-05
34094639628.0,5.0,0.70079553,0.0002729594
34094639629.0,1.0,0.7007011,0.0
34094639630.0,1.0,0.7008898,0.0
34094639631.0,2.0,0.70093936,4.999245e-05
34094639632.0,1.0,0.7009455,0.0
34094639479.0,1.0,0.70107764,0.0
34094639633.0,21.0,0.790086,0.09523669
34094639634.0,13.0,0.7021794,0.0003102606
34094639635.0,1.0,0.7017814,0.0
34094639636.0,1.0,0.70182145,0.0
34094639637.0,1.0,0.70185053,0.0
34094639638.0,7.0,0.7019179,6.974828e-06
34094639639.0,8.0,0.74858004,0.085498095
34094639640.0,5.0,0.7025078,0.00020154222
34094639641.0,3.0,0.7024455,0.00018826633
34094639642.0,9.0,0.81171244,0.10378365
34094639643.0,1.0,0.7026278,0.0
34094639644.0,1.0,0.70268744,0.0
34094639645.0,20.0,0.8163787,0.09239592
34094639646.0,14.0,0.8415755,0.08116915
34094639647.0,1.0,0.88736784,0.0
34094639648.0,1.0,0.88742083,0.0
34094639649.0,2.0,0.8875198,1.2586501e-05
34094639650.0,10.0,0.89676774,0.009192415
34094639651.0,27.0,0.8998673,0.00835205
34094639652.0,1.0,0.8878678,0.0
34094639653.0,1.0,0.88790786,0.0
34094639654.0,11.0,0.9049138,0.00017258039
34094639655.0,1.0,0.9046922,0.0
34094639656.0,1.0,0.9047613,0.0
34094639657.0,1.0,0.9048351,0.0
34094639658.0,10.0,0.90554106,0.0002561877
34094639659.0,1.0,0.90519404,0.0
34094639660.0,1.0,0.9052236,0.0
34094639661.0,7.0,0.90534467,7.0061874e-06
gmean,,0.426417,0.028551318
