,access#,line_AVF_average,line_AVF_std
30700161696.0,11.0,0.13551489,0.001991964
30700161697.0,8.0,0.16106288,0.01689991
30700161698.0,45.0,0.172539,0.013206567
30700161699.0,64.0,0.13751599,0.00080271444
30700161700.0,64.0,0.14417166,0.001313049
30700161701.0,13.0,0.14545634,0.0022225135
30700161702.0,64.0,0.14718547,0.00097361335
30700161622.0,4.0,0.5443099,0.30848867
30700161703.0,22.0,0.15814462,0.009126554
30700161704.0,64.0,0.15113857,0.002626233
30700161705.0,13.0,0.15578333,0.003019699
30700161706.0,64.0,0.15681918,0.0009835853
30700161707.0,64.0,0.16021287,0.002066727
30700161708.0,15.0,0.258956,0.24235117
30700161709.0,64.0,0.16642883,0.0008185173
30700161710.0,8.0,0.1976429,0.011128012
30700161711.0,40.0,0.21120328,0.0066733337
30700161712.0,64.0,0.17198169,0.0021712198
30700161713.0,38.0,0.23688738,0.12500872
24884927819.0,12.0,0.17812313,0.0027527479
30700161714.0,64.0,0.2057623,0.018063543
30700161715.0,64.0,0.17818063,0.00085326016
30700161716.0,64.0,0.18171614,0.0020493134
30700161717.0,10.0,0.24908975,0.21436791
24884927605.0,1.0,0.18667705,0.0
24884928053.0,13.0,0.18895125,0.0019945346
30700161718.0,64.0,0.1881853,0.0008178334
30700161719.0,2.0,0.51250196,0.45809296
30700161720.0,22.0,0.19933788,0.010600533
30700161721.0,64.0,0.19111319,0.0007814919
30700161722.0,64.0,0.19576362,0.002781869
24884928023.0,14.0,0.24622284,0.1747336
30700161723.0,64.0,0.20091912,0.0010142395
30700161724.0,64.0,0.2062647,0.0027821853
13875226056.0,14.0,0.25561613,0.1689297
30700161725.0,62.0,0.25272787,0.0075713205
30700161726.0,10.0,0.2667327,0.025588242
30700161727.0,64.0,0.21453306,0.00077633647
24884928026.0,13.0,0.22180654,0.0027205984
30700161728.0,64.0,0.22156782,0.00090671185
30700161729.0,11.0,0.38986412,0.2876765
30700161730.0,64.0,0.22469635,0.0008000308
30700161731.0,19.0,0.23749763,0.007686592
30700161732.0,64.0,0.23144716,0.0013238329
30700161733.0,7.0,0.2320047,0.0015754405
24884927877.0,7.0,0.32214054,0.23578723
30700161734.0,64.0,0.23446296,0.0009743671
30700161735.0,64.0,0.23846447,0.0027195252
30700161736.0,64.0,0.26834202,0.01832948
24884927956.0,13.0,0.29100516,0.16965865
30700161737.0,64.0,0.24427648,0.0009890159
30700161738.0,64.0,0.24773408,0.0022094669
24884927853.0,15.0,0.33387998,0.20856492
30700161739.0,2.0,0.2536834,0.0012913608
22641002308.0,43.0,0.29145885,0.008842109
30700161740.0,55.0,0.2909918,0.006392611
30700161741.0,7.0,0.2817428,0.011930579
30700161742.0,64.0,0.25708187,0.0007670417
30700161743.0,64.0,0.26190704,0.0027778256
30700161744.0,8.0,0.26443267,0.003329617
30700161745.0,5.0,0.26692694,0.001918094
30700161746.0,64.0,0.26693302,0.0009302851
30700161747.0,2.0,0.56176144,0.41792005
30700161748.0,3.0,0.27371976,0.0067418646
22641002313.0,23.0,0.40088743,0.24131471
30700161749.0,64.0,0.2711311,0.0027492798
24884927889.0,16.0,0.38312113,0.22823226
30700161750.0,64.0,0.27667025,0.0010045699
30700161751.0,64.0,0.27981818,0.0011716514
30700161752.0,8.0,0.27926362,1.8685725e-05
30700161753.0,8.0,0.35182616,0.2014825
30700161754.0,64.0,0.28659707,0.0023765236
24884927974.0,14.0,0.32711965,0.14889738
30700161755.0,48.0,0.5178286,0.13728108
30700161756.0,10.0,0.3472182,0.029876329
24884927926.0,12.0,0.2990224,0.0020690504
30700161757.0,7.0,0.2993022,0.0009898007
30700161758.0,64.0,0.29859868,0.0010676663
30700161759.0,64.0,0.33057204,0.018288985
30700161760.0,64.0,0.30192634,0.001111965
30700161761.0,2.0,0.32336956,0.028712226
30700161762.0,1.0,0.30323106,0.0
30700161763.0,23.0,0.38854635,0.1789995
30700161764.0,64.0,0.3080919,0.0023823814
30700161765.0,14.0,0.3481313,0.14584973
30700161766.0,64.0,0.31172428,0.0010026036
30700161767.0,64.0,0.3172286,0.0027861025
52584053242.0,10.0,0.3201756,0.0017880641
30700161768.0,3.0,0.32214412,0.0026811094
30700161769.0,7.0,0.31997845,1.2840284e-05
30700161770.0,64.0,0.32169965,0.00094469765
30700161771.0,64.0,0.32491642,0.0016644056
24884927707.0,13.0,0.37137437,0.14619346
30700161772.0,64.0,0.3313967,0.00077905145
30700161773.0,6.0,0.36987802,0.01770448
30700161774.0,64.0,0.33647227,0.0027022618
22641002328.0,47.0,0.3785356,0.026711982
30700161621.0,16.0,0.3338261,2.5706856e-06
24884927840.0,10.0,0.44132194,0.20934564
30700161775.0,64.0,0.34261897,0.0011040244
30700161776.0,2.0,0.36403796,0.028770668
30700161777.0,4.0,0.34388578,0.00016352159
30700161778.0,1.0,0.34385127,0.0
30700161779.0,21.0,0.35500345,0.008092474
30700161780.0,64.0,0.3456404,0.0010194761
30700161781.0,64.0,0.3514404,0.002592745
24884927869.0,13.0,0.3534121,0.002505747
30700161782.0,64.0,0.35532254,0.00095470616
30700161783.0,64.0,0.36063224,0.0027354257
24884927921.0,13.0,0.40141138,0.13423885
30700161784.0,64.0,0.39297774,0.018189883
30700161785.0,64.0,0.36508682,0.0007739295
30700161786.0,64.0,0.36808065,0.0008055352
24884928009.0,11.0,0.37508416,0.0026478737
30700161787.0,6.0,0.5517773,0.19572195
30700161788.0,64.0,0.37702093,0.00094486796
30700161789.0,44.0,0.4180432,0.006517813
30700161790.0,1.0,0.37606126,0.0
12954821011.0,3.0,0.5480368,0.25846758
30700161791.0,64.0,0.38259014,0.0027625377
30700161792.0,1.0,0.37925017,0.0
24884927880.0,13.0,0.3861145,0.0018742477
30700161793.0,2.0,0.6098534,0.31883392
30700161794.0,2.0,0.6168843,0.3285225
30700161795.0,21.0,0.39377606,0.007063367
30700161796.0,64.0,0.38711512,0.0007615465
30700161797.0,64.0,0.3901046,0.0008120205
30700161798.0,64.0,0.39676362,0.0016974413
24884927825.0,13.0,0.39706948,0.0031601302
22641002333.0,5.0,0.39754093,1.42745575e-05
30700161799.0,64.0,0.40010214,0.00093069905
30700161800.0,64.0,0.4063923,0.0022258752
12954820929.0,4.0,0.7334057,0.21821937
30700161801.0,13.0,0.40866527,0.0022135002
30700161802.0,64.0,0.40987366,0.0010276609
30700161803.0,64.0,0.4140101,0.003443855
12954821003.0,14.0,0.4191473,0.0030509015
30700161804.0,3.0,0.6062688,0.32628727
30700161805.0,3.0,0.41789168,1.7431998e-05
30700161806.0,63.0,0.45866188,0.007829605
22641002237.0,25.0,0.48247167,0.08363116
30700161807.0,64.0,0.42174992,0.0011842822
24884927952.0,2.0,0.6309928,0.29636174
30700161808.0,22.0,0.4309703,0.008172478
12954821132.0,2.0,0.6401524,0.306709
30700161809.0,64.0,0.42813218,0.002424406
30700161810.0,64.0,0.4557987,0.018178187
24884927892.0,14.0,0.45974573,0.108598754
30700161811.0,64.0,0.43178305,0.0010205519
30700161812.0,64.0,0.43554297,0.0024589212
30700161813.0,6.0,0.52459204,0.22061834
24884927842.0,4.0,0.43985906,0.0032396412
30700161814.0,17.0,0.59511006,0.09926526
30700161815.0,8.0,0.4418133,0.0018108413
30700161816.0,64.0,0.44176888,0.0009687207
30700161817.0,64.0,0.44488147,0.0014118936
30700161818.0,64.0,0.45161623,0.00078847626
47200594434.0,13.0,0.45249516,0.0020772177
30700161819.0,64.0,0.45460904,0.0008671155
30700161820.0,30.0,0.49972448,0.008044766
12954820996.0,16.0,0.5446332,0.12186507
12954821021.0,13.0,0.4632297,0.0031890415
47200594437.0,1.0,0.46233806,0.0
30700161821.0,15.0,0.47012824,0.010218849
30700161822.0,64.0,0.46517906,0.00094620045
30700161823.0,7.0,0.47827107,0.0074216872
30700161824.0,3.0,0.56998384,0.08891028
30700161825.0,64.0,0.47066873,0.0027718379
30700161826.0,13.0,0.47461945,0.002293441
30700161827.0,64.0,0.47534665,0.0009233482
30700161828.0,4.0,0.47546938,2.0102823e-05
30700161829.0,6.0,0.55573374,0.19353925
30700161830.0,64.0,0.47859302,0.0012537659
12954820989.0,13.0,0.4849051,0.0031130912
30700161831.0,64.0,0.48542413,0.0007970192
30700161832.0,64.0,0.4883757,0.00091300206
30700161833.0,64.0,0.51832694,0.018234493
30700161834.0,64.0,0.49482626,0.0020551411
30700161835.0,16.0,0.5390019,0.11511205
30700161836.0,4.0,0.4959327,2.0394225e-05
30700161837.0,4.0,0.4971079,0.0007853038
30700161838.0,64.0,0.4984301,0.0010707927
24884927980.0,20.0,0.51140016,0.0072757276
30700161839.0,34.0,0.54233456,0.007284535
30700161840.0,64.0,0.5072382,0.0013626283
30700161841.0,49.0,0.5578581,0.020134922
13875226044.0,13.0,0.5075063,0.002669031
30700161842.0,1.0,0.50816095,0.0
30700161843.0,64.0,0.5104965,0.0008033718
30700161844.0,64.0,0.5172354,0.0017024799
30700161845.0,5.0,0.59854275,0.18399213
30700161846.0,5.0,0.58500123,0.15099671
24884928043.0,12.0,0.51801234,0.0017079692
30700161847.0,64.0,0.5205685,0.0008807323
30700161848.0,64.0,0.52489877,0.0027979626
24884928008.0,13.0,0.529133,0.0031269705
30700161849.0,64.0,0.53033257,0.0010477321
30700161850.0,64.0,0.5343444,0.0026760274
30700161851.0,4.0,0.53281826,1.7534525e-05
13875226050.0,13.0,0.54034233,0.0018595541
30700161852.0,64.0,0.5404143,0.0010933062
12954821105.0,20.0,0.5491769,0.0088126445
30700161853.0,51.0,0.58746505,0.0063271197
30700161854.0,33.0,0.5928106,0.017510263
30700161855.0,64.0,0.54819596,0.0029253094
24884927942.0,10.0,0.5506558,0.0022426979
30700161856.0,64.0,0.58111376,0.018278208
30700161857.0,64.0,0.5533279,0.0009515806
30700161858.0,4.0,0.55338967,2.3122135e-05
30700161859.0,6.0,0.64811516,0.14493676
30700161860.0,4.0,0.5590219,0.0027229178
30700161861.0,3.0,0.5553726,0.0001539758
30700161862.0,64.0,0.5586995,0.0028694943
24884927863.0,14.0,0.5833174,0.07708313
30700161636.0,6.0,0.71217114,0.16597734
30700161863.0,64.0,0.56357956,0.0010054428
30700161864.0,64.0,0.5671195,0.0019835753
24884927836.0,14.0,0.5928314,0.07139621
30700161865.0,64.0,0.5739064,0.001028461
30700161866.0,3.0,0.5737823,1.91286e-05
30700161867.0,5.0,0.6390463,0.14326632
30700161868.0,64.0,0.57751095,0.0020808757
22641002245.0,1.0,0.5772451,0.0
30700161869.0,4.0,0.780803,0.13580997
30700161870.0,8.0,0.59041977,0.007962208
30700161871.0,13.0,0.59060556,0.009878624
30700161872.0,4.0,0.5841959,0.002004373
12954820937.0,9.0,0.5846806,0.002156082
30700161873.0,64.0,0.58418185,0.0010509626
30700161874.0,53.0,0.63112706,0.00871062
30700161875.0,25.0,0.6331628,0.011907877
30700161876.0,64.0,0.59415656,0.0026378266
24884927997.0,12.0,0.595737,0.0027086323
12954821156.0,4.0,0.66668457,0.14473067
30700161877.0,4.0,0.66736394,0.14392023
30700161878.0,4.0,0.66841966,0.14285682
30700161879.0,64.0,0.5981657,0.0011138134
30700161880.0,4.0,0.6694518,0.1418008
30700161881.0,1.0,0.5990677,0.0
30700161882.0,64.0,0.6044234,0.0026372634
30700161883.0,3.0,0.6956271,0.15769984
30700161884.0,2.0,0.6054029,0.0011699577
12954821016.0,13.0,0.60711765,0.0021919063
30700161885.0,2.0,0.7416906,0.19161095
30700161886.0,64.0,0.60847944,0.0011270106
30700161887.0,64.0,0.61270434,0.002769114
30700161888.0,64.0,0.6442646,0.018441696
30700161889.0,3.0,0.61103696,2.7558252e-05
30700161890.0,3.0,0.6147124,0.0031781693
12954820915.0,13.0,0.61758554,0.0033284242
30700161891.0,3.0,0.617626,0.0009424463
30700161892.0,64.0,0.6187693,0.0011041163
30700161893.0,3.0,0.61922926,0.00092313817
30700161894.0,3.0,0.7646372,0.12659842
30700161895.0,2.0,0.61861825,3.8890872e-07
30700161896.0,18.0,0.63010865,0.010198487
30700161897.0,64.0,0.6228704,0.0027107168
24884927713.0,14.0,0.62907046,0.0020777201
30700161898.0,3.0,0.6356237,0.011939844
30700161899.0,64.0,0.6289715,0.0011174729
30700161900.0,3.0,0.6316164,2.696468e-05
30700161901.0,2.0,0.63242304,0.0011272272
30700161563.0,39.0,0.67563725,0.007159648
30700161902.0,26.0,0.67333066,0.008386402
30700161903.0,3.0,0.63687587,0.0031535882
30700161904.0,64.0,0.6385534,0.0026083114
24884927711.0,13.0,0.6396529,0.0031191127
12954821118.0,2.0,0.63950884,0.0011462625
30700161905.0,64.0,0.64252406,0.0011293693
30700161906.0,64.0,0.6486194,0.002731447
24884927715.0,13.0,0.6513974,0.0019479551
30700161907.0,64.0,0.65272707,0.001105868
30700161908.0,3.0,0.65221983,7.0745623e-06
30700161909.0,3.0,0.6532808,0.00090585114
30700161910.0,2.0,0.65459806,0.0011078242
30700161911.0,64.0,0.65663433,0.0026023542
30700161912.0,3.0,0.6591135,0.0032255757
16355949811.0,1.0,0.6558415,0.0
30700161913.0,7.0,0.6630466,0.005769014
24884927714.0,14.0,0.6754281,0.04798
30700161914.0,5.0,0.6913797,0.04021579
24884927823.0,14.0,0.67297983,0.008970594
30700161915.0,64.0,0.6629228,0.0010782409
30700161916.0,3.0,0.663621,0.0009031439
30700161917.0,1.0,0.66414356,0.0
30700161918.0,64.0,0.666521,0.002266206
30700161919.0,2.0,0.6657348,2.2210224e-05
30700161920.0,3.0,0.66939145,0.0031746647
30700161921.0,1.0,0.6712111,0.0
24884927716.0,3.0,0.6713662,0.00016636928
30700161922.0,64.0,0.6729672,0.0010252581
24884927718.0,9.0,0.6742941,0.001785742
30700161923.0,3.0,0.7300258,0.09908812
30700161924.0,2.0,0.6736131,0.0011041473
12954821054.0,2.0,0.6751846,0.0011044513
30700161925.0,64.0,0.7072641,0.01850769
30700161926.0,5.0,0.7781263,0.092535734
30700161927.0,37.0,0.71970487,0.007305331
30700161928.0,50.0,0.7178225,0.006002989
30700161929.0,2.0,0.6803141,0.0038607323
30700161930.0,64.0,0.68133104,0.0028378253
24884927717.0,12.0,0.6841173,0.0024543093
30700161931.0,2.0,0.68386483,0.0011485819
30700161932.0,3.0,0.68574274,0.00091628375
30700161933.0,64.0,0.68609494,0.00079716754
30700161934.0,3.0,0.7379954,0.08822795
30700161935.0,7.0,0.78315413,0.07598548
30700161936.0,64.0,0.6911054,0.0028005363
24884927720.0,13.0,0.70657915,0.040554218
30700161937.0,64.0,0.69618857,0.0008825536
24884927712.0,1.0,0.69697505,0.0
30700161938.0,21.0,0.7080217,0.009570457
30700161939.0,64.0,0.6991732,0.00096290506
30700161940.0,64.0,0.7057282,0.0020783574
24884927719.0,15.0,0.7251929,0.0507744
30700161941.0,64.0,0.7091628,0.0010887574
30700161942.0,5.0,0.7664051,0.07278727
30700161943.0,2.0,0.7099103,3.535534e-07
30700161944.0,1.0,0.7099253,0.0
30700161945.0,64.0,0.715337,0.0025498248
30700161946.0,2.0,0.7162309,0.0011462908
24884927723.0,13.0,0.7174336,0.0018975356
12954821141.0,2.0,0.71783215,0.0011166135
30700161947.0,2.0,0.71941435,0.0011100869
30700161948.0,1.0,0.7202004,0.0
30700161949.0,1.0,0.720717,0.0
30700161950.0,1.0,0.72077096,0.0
30700161951.0,1.0,0.72079,0.0
30700161952.0,1.0,0.72183865,0.0
30700161953.0,64.0,0.7252734,0.0027754428
24884927722.0,12.0,0.72795427,0.0030833664
30700161954.0,2.0,0.7281467,0.001136462
30700161955.0,64.0,0.7302082,0.0008430341
30700161956.0,1.0,0.72895145,0.0
30700161957.0,1.0,0.7309836,0.0
30700161958.0,2.0,0.7317863,0.0011133538
30700161959.0,64.0,0.7348555,0.0028835952
24884927725.0,8.0,0.78362453,0.059611037
30700161960.0,2.0,0.7890616,0.07228583
52584053202.0,7.0,0.739094,0.0012873916
30700161961.0,3.0,0.8174976,0.06874615
30700161962.0,19.0,0.7453356,0.0053901216
30700161963.0,1.0,0.7381708,0.0
30700161964.0,64.0,0.740181,0.0010223625
30700161965.0,23.0,0.75001925,0.0071592713
30700161966.0,2.0,0.7420896,0.0011083899
30700161967.0,64.0,0.74316615,0.0010606317
30700161968.0,1.0,0.7428745,0.0
30700161969.0,1.0,0.7444404,0.0
30700161970.0,64.0,0.7491879,0.002666231
24884927724.0,13.0,0.7499654,0.0026787084
30700161971.0,1.0,0.7500211,0.0
24884927686.0,1.0,0.75162095,0.0
30700161972.0,64.0,0.7530839,0.0010561137
30700161973.0,2.0,0.7539555,0.0010913486
30700161974.0,1.0,0.7547348,0.0
30700161975.0,57.0,0.75819886,0.0027864387
24884927565.0,1.0,0.75972503,0.0
24884927597.0,10.0,0.761044,0.0022055781
24884927696.0,3.0,0.8159398,0.048887055
24884927883.0,4.0,0.7839852,0.04827716
30700161976.0,16.0,0.7613444,0.0013302505
24884927585.0,3.0,0.7615965,0.001409824
24884927727.0,4.0,0.7834722,0.04629516
24884927658.0,1.0,0.76116556,0.0
30700161977.0,1.0,0.76127607,0.0
24884927623.0,3.0,0.7615761,0.00035491108
30700161978.0,11.0,0.7616069,0.00025151597
30700161979.0,3.0,0.7615321,0.00033530698
24884927632.0,5.0,0.7619397,0.00044904195
24884927645.0,2.0,0.7614003,1.158948e-05
24884927648.0,3.0,0.76141584,7.6027954e-06
24884927587.0,1.0,0.7614877,0.0
24884927601.0,1.0,0.7615023,0.0
30700161980.0,5.0,0.761635,0.00012915826
24884927568.0,4.0,0.76156056,5.9240843e-05
30700161981.0,1.0,0.7615564,0.0
30700161982.0,3.0,0.7616129,5.2868247e-05
30700161983.0,7.0,0.76161146,1.7009816e-05
30700161593.0,3.0,0.7617286,3.5237495e-05
30700161984.0,1.0,0.7617108,0.0
30700161985.0,2.0,0.76172554,3.8183765e-07
30700161986.0,25.0,0.7617896,5.8293163e-06
30700161987.0,10.0,0.7618015,1.5778537e-06
24884927616.0,2.0,0.76193064,4.046065e-05
24884927617.0,1.0,0.76197577,0.0
24884927625.0,3.0,0.7621884,0.0003319639
24884927627.0,1.0,0.7620262,0.0
24884927628.0,1.0,0.76204145,0.0
24884927621.0,2.0,0.76205957,7.1417785e-06
24884927582.0,1.0,0.7620864,0.0
24884927620.0,1.0,0.76210374,0.0
24884927581.0,1.0,0.7623863,0.0
24884927624.0,1.0,0.762571,0.0
24884927566.0,1.0,0.76674193,0.0
24884927606.0,7.0,0.78924286,0.02635371
30700161988.0,7.0,0.8146546,0.011574112
24884927584.0,5.0,0.83790004,0.011954733
30700161989.0,3.0,0.84913903,0.014337103
30700161990.0,2.0,0.8326025,4.695189e-06
30700161991.0,3.0,0.8407101,0.014002713
30700161992.0,1.0,0.8326441,0.0
30700161993.0,4.0,0.84490234,0.014153037
30700161994.0,1.0,0.8326593,0.0
30700161995.0,3.0,0.8326889,4.8572524e-06
13875226028.0,5.0,0.8463394,0.01264824
30700161996.0,2.0,0.8327314,3.535534e-07
30700161997.0,1.0,0.8327529,0.0
30700161998.0,2.0,0.8327575,5.7275647e-06
30700161999.0,1.0,0.83277744,0.0
30700162000.0,1.0,0.83279926,0.0
30700162001.0,3.0,0.84096426,0.01410185
30700162002.0,1.0,0.8328441,0.0
30700162003.0,4.0,0.834462,0.0023596133
24884927729.0,2.0,0.83520496,0.0032946721
24884927806.0,1.0,0.83289057,0.0
52584053228.0,4.0,0.83732855,0.00883625
30700162004.0,1.0,0.8329314,0.0
30700162005.0,2.0,0.8382225,0.0074431826
30700161620.0,1.0,0.8329747,0.0
12954821051.0,2.0,0.8360924,0.0043951143
30700162006.0,2.0,0.83300656,3.959798e-07
24884927795.0,2.0,0.8361026,0.0043544765
30700162008.0,1.0,0.8330514,0.0
30700162007.0,3.0,0.84470105,0.010092439
30700162009.0,1.0,0.8330731,0.0
30700162010.0,2.0,0.845831,0.018033061
30700162011.0,2.0,0.83309823,4.5961942e-06
30700162012.0,2.0,0.83340275,0.00041174827
30700162013.0,2.0,0.84495234,0.016723817
24884927794.0,1.0,0.83314335,0.0
24884927975.0,2.0,0.833166,1.0344972e-05
30700162014.0,4.0,0.84350246,0.009369599
30700162015.0,3.0,0.8411535,0.013761242
24884927955.0,3.0,0.8371651,0.006833995
24884927891.0,4.0,0.84784317,0.010408305
30700162016.0,2.0,0.83328736,2.62973e-05
30700162017.0,1.0,0.8332905,0.0
30700162018.0,4.0,0.8378072,0.003612215
30700162019.0,1.0,0.83334947,0.0
30700162020.0,1.0,0.83335,0.0
30700162021.0,1.0,0.83336526,0.0
30700162022.0,3.0,0.83713156,0.0049258377
30700162023.0,1.0,0.83339715,0.0
30700162024.0,1.0,0.833413,0.0
30700162025.0,2.0,0.8334285,3.8183765e-07
30700162026.0,3.0,0.83667237,0.0055765617
30700162027.0,2.0,0.8371151,0.005145588
30700162028.0,1.0,0.8334984,0.0
30700162029.0,2.0,0.83350116,8.4852815e-07
22641002221.0,2.0,0.83532435,0.0025698098
30700162030.0,2.0,0.83525443,0.0024401336
30700162031.0,3.0,0.84635985,0.011216894
30700162032.0,1.0,0.8335513,0.0
22641002269.0,2.0,0.83718705,0.0051387358
30700161612.0,2.0,0.8371866,0.0051372936
30700162033.0,2.0,0.8363484,0.0039210487
30700162034.0,4.0,0.8444719,0.010739665
30700162035.0,2.0,0.8336393,2.6375083e-05
30700162036.0,1.0,0.8336425,0.0
30700162037.0,1.0,0.8336732,0.0
30700162038.0,2.0,0.839502,0.008199893
30700162039.0,1.0,0.83371913,0.0
30700162040.0,1.0,0.83374083,0.0
30700162041.0,3.0,0.838392,0.008054651
30700162042.0,2.0,0.8337599,4.695189e-06
24884927747.0,2.0,0.8337918,2.6382155e-05
30700162043.0,1.0,0.8337949,0.0
30700162044.0,1.0,0.83382565,0.0
30700162045.0,2.0,0.83387667,1.7090772e-05
30700162046.0,2.0,0.8349493,0.0015125439
30700162047.0,2.0,0.8339042,3.7476659e-07
30700162048.0,1.0,0.8339323,0.0
30700162049.0,2.0,0.8399029,0.008439037
30700162050.0,1.0,0.8339574,0.0
24884927777.0,1.0,0.8339761,0.0
12954821154.0,2.0,0.8350491,0.001493954
30700162051.0,1.0,0.8340108,0.0
30700162052.0,2.0,0.84394884,0.014014623
30700162053.0,1.0,0.83403957,0.0
30700162054.0,1.0,0.8340613,0.0
30700162055.0,2.0,0.8408501,0.009600106
16355949810.0,1.0,0.83407706,0.0
30700162056.0,1.0,0.8341007,0.0
24884927854.0,3.0,0.8406279,0.0056394995
30700162057.0,2.0,0.8349829,0.0012016926
30700162058.0,2.0,0.834153,4.6881178e-06
12954821033.0,4.0,0.83934104,0.003933041
30700162059.0,2.0,0.83419365,3.8890872e-07
30700162060.0,1.0,0.83421147,0.0
30700162061.0,1.0,0.8342333,0.0
12954821069.0,5.0,0.844643,0.0071978937
12954820934.0,2.0,0.84527534,0.0155708445
30700162062.0,1.0,0.83428496,0.0
30700162063.0,1.0,0.83430815,0.0
30700162064.0,2.0,0.840902,0.0092943525
22641002260.0,2.0,0.83435386,1.0373256e-05
30700162065.0,1.0,0.8343843,0.0
30700162066.0,2.0,0.84062845,0.008799895
30700162067.0,1.0,0.83441263,0.0
30700162068.0,2.0,0.83442813,3.535534e-07
24884927827.0,1.0,0.83443457,0.0
24884927690.0,2.0,0.8344596,1.13137085e-05
24884927838.0,4.0,0.8458548,0.007906547
30700162069.0,3.0,0.8421594,0.013248144
30700162070.0,2.0,0.8463047,0.016674992
30700162071.0,2.0,0.8345563,4.5961942e-06
30700162072.0,1.0,0.8345564,0.0
30700162073.0,3.0,0.8405939,0.010430352
22641002226.0,1.0,0.83457834,0.0
22641002228.0,1.0,0.83459353,0.0
12954821158.0,1.0,0.8345941,0.0
12954821064.0,1.0,0.8346094,0.0
51624359187.0,2.0,0.84016997,0.007832975
22641002262.0,1.0,0.8346508,0.0
51624359188.0,1.0,0.83467394,0.0
12954821092.0,2.0,0.84336394,0.012267992
24884927708.0,2.0,0.8357739,0.0015105427
51624359189.0,3.0,0.8409238,0.010717401
13875226036.0,2.0,0.8412747,0.009222582
51624359191.0,2.0,0.8383027,0.0049887444
51624359190.0,1.0,0.8347816,0.0
22641002218.0,3.0,0.8361818,0.0023985151
51624359192.0,5.0,0.84748894,0.009450695
51624359193.0,2.0,0.83807117,0.0046075783
51624359194.0,1.0,0.8348362,0.0
51624359195.0,4.0,0.84335357,0.009813618
51624359197.0,4.0,0.8446053,0.006647731
51624359196.0,1.0,0.8348722,0.0
51624359198.0,2.0,0.8351652,0.00037858498
24884927709.0,1.0,0.8349141,0.0
51624359199.0,4.0,0.8396387,0.0047095884
51624359200.0,2.0,0.83495325,3.8890872e-07
51624359201.0,2.0,0.8458072,0.015316817
51624359202.0,2.0,0.8349986,3.3941126e-07
24884928054.0,3.0,0.84315985,0.0071686623
51624359203.0,6.0,0.849533,0.008979182
