,access#,line_AVF_average,line_AVF_std
52584053195.0,11.0,0.371494,0.21031764
34094639290.0,6.0,0.4402596,0.3287431
34094639310.0,8.0,0.4663155,0.23419
13875226066.0,1.0,0.11441945,0.0
34094639322.0,10.0,0.39354995,0.24765168
13875226067.0,3.0,0.40760982,0.25667298
34094639312.0,7.0,0.47775006,0.3246471
16355949808.0,10.0,0.49771786,0.34747612
13875226068.0,1.0,0.11967256,0.0
13875226069.0,5.0,0.42815122,0.30478302
13875226070.0,2.0,0.27528808,0.21605727
34094639305.0,6.0,0.36541498,0.16723955
34094639337.0,5.0,0.594932,0.35167438
13875226054.0,3.0,0.5402623,0.4330613
13875226071.0,3.0,0.4880085,0.33242044
34094639338.0,5.0,0.27137125,0.12448902
34094639302.0,7.0,0.48258692,0.1699221
13875226072.0,1.0,0.13013843,0.0
13875226028.0,1.0,0.13041995,0.0
13875226073.0,2.0,0.260019,0.1807155
34094639349.0,5.0,0.37296504,0.14153379
13875226074.0,4.0,0.44134718,0.3437486
34094639329.0,2.0,0.31202146,0.24275607
34094639333.0,3.0,0.50476074,0.38696024
13875226075.0,5.0,0.4479058,0.22604637
13875226076.0,1.0,0.14424777,0.0
34094639342.0,8.0,0.3081377,0.14324588
24884927590.0,3.0,0.18978085,0.04926415
13875226077.0,2.0,0.408083,0.3712177
13875226078.0,3.0,0.4147042,0.2774766
13875226079.0,3.0,0.56824154,0.36777633
34094639318.0,1.0,0.1505327,0.0
13875226080.0,4.0,0.44873494,0.25813317
13875226081.0,7.0,0.35360244,0.25268573
34094639309.0,2.0,0.21400127,0.0855798
34094639316.0,14.0,0.40481395,0.18590154
13875226082.0,1.0,0.15452416,0.0
13875226083.0,1.0,0.15891209,0.0
34094639352.0,1.0,0.15908869,0.0
13875226035.0,3.0,0.6102102,0.40582722
34094639341.0,7.0,0.4962246,0.3197606
13875226084.0,1.0,0.16189708,0.0
13875226030.0,3.0,0.58688724,0.3820338
13875226085.0,2.0,0.36179775,0.2774283
13875226086.0,1.0,0.16723408,0.0
34094639317.0,1.0,0.17112184,0.0
52584053165.0,9.0,0.53596437,0.25109547
52584053166.0,7.0,0.54818726,0.27237758
13875226087.0,1.0,0.17862152,0.0
52584053142.0,2.0,0.21200953,0.043421596
13875226088.0,1.0,0.1901054,0.0
34094639303.0,1.0,0.19248441,0.0
13875226089.0,1.0,0.1938113,0.0
34094639325.0,5.0,0.47544375,0.19464728
34094639293.0,6.0,0.5082908,0.26076707
13875226032.0,5.0,0.36324832,0.1266756
52584053194.0,5.0,0.54412293,0.25363964
13875226090.0,3.0,0.3686545,0.22164406
13875226091.0,1.0,0.2160705,0.0
13875226092.0,2.0,0.43344426,0.30293533
13875226044.0,2.0,0.2773704,0.07047302
34094639297.0,4.0,0.35840663,0.13789679
34094639348.0,6.0,0.52163047,0.23646511
13875226093.0,1.0,0.24363877,0.0
13875226094.0,2.0,0.55068034,0.43128568
34094639319.0,3.0,0.4953643,0.2608703
13875226095.0,6.0,0.5079529,0.24943197
13875226096.0,8.0,0.57909024,0.26886502
13875226097.0,3.0,0.51921225,0.41611212
13875226098.0,5.0,0.41351658,0.23923938
13875226099.0,2.0,0.6358849,0.4922291
13875226100.0,3.0,0.40367007,0.13682777
13875226101.0,4.0,0.4643614,0.22838752
52584053141.0,3.0,0.4534123,0.18467687
13875226102.0,2.0,0.37366766,0.113506645
34094639353.0,2.0,0.5043555,0.29735863
13875226103.0,3.0,0.62133765,0.27624738
13875226104.0,1.0,0.30493844,0.0
13875226105.0,3.0,0.37306976,0.087484695
13875226106.0,1.0,0.32808104,0.0
13875226107.0,1.0,0.3285316,0.0
13875226108.0,5.0,0.5627697,0.26201752
24884927580.0,20.0,0.6163282,0.10313544
13875226109.0,1.0,0.3741726,0.0
13875226110.0,1.0,0.37644258,0.0
13875226111.0,2.0,0.4093665,0.0450457
13875226112.0,3.0,0.59380746,0.20696522
24884927584.0,2.0,0.437172,0.07842829
13875226113.0,1.0,0.3884782,0.0
13875226114.0,2.0,0.4983726,0.15499593
34094639339.0,3.0,0.50177634,0.12078482
13875226042.0,1.0,0.4094582,0.0
13875226115.0,1.0,0.41267154,0.0
13875226116.0,2.0,0.45046067,0.03128434
13875226117.0,2.0,0.5264987,0.11134481
34094639330.0,7.0,0.58512837,0.18558785
13875226118.0,1.0,0.4591648,0.0
34094639308.0,1.0,0.45933923,0.0
13875226119.0,1.0,0.4616446,0.0
24884927605.0,1.0,0.46508092,0.0
13875226120.0,2.0,0.51954836,0.07702688
13875226121.0,1.0,0.4694976,0.0
13875226122.0,2.0,0.51783234,0.053102374
13875226033.0,1.0,0.48102424,0.0
13875226123.0,2.0,0.5893031,0.1529846
13875226124.0,2.0,0.54762655,0.08855635
13875226125.0,1.0,0.48532602,0.0
13875226126.0,1.0,0.48611385,0.0
13875226127.0,1.0,0.48624974,0.0
13875226128.0,1.0,0.48670635,0.0
13875226129.0,1.0,0.4935135,0.0
13875226130.0,2.0,0.6728631,0.23530413
13875226131.0,1.0,0.50819135,0.0
13875226132.0,2.0,0.53908736,0.005735555
13875226133.0,1.0,0.53840053,0.0
13875226134.0,1.0,0.54625493,0.0
13875226135.0,3.0,0.7736476,0.20049234
13875226136.0,1.0,0.5741579,0.0
13875226137.0,2.0,0.7355655,0.1914469
13875226138.0,1.0,0.60109174,0.0
13875226139.0,2.0,0.7192982,0.16472135
13875226140.0,2.0,0.6631099,0.07400641
13875226141.0,8.0,0.66730773,0.031985004
13875226142.0,1.0,0.6307319,0.0
13875226143.0,1.0,0.6323141,0.0
52584053140.0,1.0,0.63320345,0.0
13875226144.0,2.0,0.71889526,0.10994146
24884927599.0,1.0,0.6553748,0.0
13875226145.0,1.0,0.65551984,0.0
13875226146.0,16.0,0.655658,6.0751518e-05
24884927597.0,32.0,0.65596783,0.000107731634
13875226147.0,41.0,0.6563841,0.00012563843
13875226148.0,14.0,0.656671,4.4409695e-05
13875226149.0,25.0,0.65687305,7.0384616e-05
13875226150.0,29.0,0.65714496,8.283906e-05
13875226151.0,22.0,0.66880363,0.037520543
13875226152.0,32.0,0.65767723,9.786281e-05
13875226048.0,26.0,0.6580192,8.855877e-05
13875226153.0,1.0,0.65858793,0.0
13875226154.0,2.0,0.6965758,0.020460771
13875226155.0,1.0,0.6984937,0.0
13875226156.0,2.0,0.792918,0.1034056
24884927608.0,2.0,0.85351,0.16208471
13875226157.0,1.0,0.73990566,0.0
52584053133.0,2.0,0.78284687,0.03088938
13875226158.0,1.0,0.78492415,0.0
13875226159.0,1.0,0.8055842,0.0
13875226160.0,3.0,0.84244484,0.03494356
13875226161.0,3.0,0.8908855,0.060341913
13875226162.0,1.0,0.84415424,0.0
13875226029.0,2.0,0.8674857,0.030523367
13875226163.0,1.0,0.8622064,0.0
13875226164.0,1.0,0.86896926,0.0
24884927595.0,1.0,0.88161033,0.0
13875226165.0,1.0,0.8824775,0.0
13875226166.0,1.0,0.91191655,0.0
13875226167.0,1.0,0.938105,0.0
13875226168.0,1.0,0.9429165,0.0
52584053164.0,6.0,0.95286286,2.135247e-05
52584053168.0,1.0,0.9529137,0.0
13875226169.0,1.0,0.95296025,0.0
13875226170.0,1.0,0.9681296,0.0
13875226171.0,1.0,0.98831195,0.0
gmean,,0.43882352,0.14305907
