,access#,line_AVF_average,line_AVF_std
16355949899.0,34.0,0.27832505,0.114408165
22641002251.0,9.0,0.17468046,0.14518945
22641002252.0,3.0,0.3026612,0.36077437
24884927558.0,7.0,0.07770378,0.07445195
24884927551.0,6.0,0.25119954,0.22138299
52584053134.0,4.0,0.04942252,0.0003257236
24884927555.0,3.0,0.050342802,4.8085e-06
22641002253.0,3.0,0.29900828,0.2299949
22641002254.0,3.0,0.16906707,0.19737665
16355949921.0,1.0,0.0514576,0.0
22641002255.0,7.0,0.18756801,0.13623378
16355949956.0,2.0,0.12893844,0.10695691
22641002256.0,1.0,0.05340505,0.0
22641002257.0,1.0,0.053492557,0.0
22641002258.0,3.0,0.25126964,0.17125311
34094639308.0,17.0,0.17272064,0.08762109
22641002259.0,2.0,0.21671064,0.23014669
22641002260.0,2.0,0.24341783,0.2677502
24884927568.0,2.0,0.02706614,0.038277302
16355949843.0,1.0,0.054156702,0.0
22641002261.0,1.0,0.054184426,0.0
22641002262.0,4.0,0.49495462,0.3283554
22641002263.0,1.0,0.054396976,0.0
16355949859.0,1.0,0.054421585,0.0
22641002264.0,3.0,0.5696284,0.44531628
22641002265.0,7.0,0.39847815,0.21674916
16355950022.0,18.0,0.23411426,0.12571807
16355949820.0,7.0,0.22961739,0.114949904
22641002266.0,64.0,0.0785241,0.013539299
16355949961.0,40.0,0.5101777,0.24253926
22641002267.0,1.0,0.058952343,0.0
22641002268.0,20.0,0.24782197,0.12146764
34094639303.0,14.0,0.25471213,0.12559192
22641002269.0,1.0,0.059918147,0.0
34094639333.0,53.0,0.3383791,0.17884526
22641002270.0,4.0,0.3589038,0.19930056
22641002271.0,1.0,0.0599867,0.0
22641002272.0,1.0,0.060019422,0.0
22641002273.0,1.0,0.060599167,0.0
16355950001.0,3.0,0.1912059,0.113181815
22641002274.0,2.0,0.15652804,0.13561417
22641002275.0,5.0,0.37571892,0.21538661
22641002276.0,2.0,0.4438371,0.53898865
22641002277.0,3.0,0.16956863,0.10114021
22641002278.0,2.0,0.3018566,0.3378396
16355949896.0,28.0,0.25511098,0.152574
16355949829.0,3.0,0.23904575,0.22747034
16355949830.0,28.0,0.3919376,0.20781511
22641002279.0,3.0,0.46238458,0.37431774
13875226043.0,27.0,0.34693724,0.21680596
22641002280.0,2.0,0.27447712,0.29830194
16355949937.0,21.0,0.40718868,0.21778758
16355949936.0,1.0,0.063665375,0.0
16355949946.0,2.0,0.14967123,0.12142447
22641002281.0,9.0,0.3336683,0.122718476
22641002282.0,3.0,0.221158,0.13573363
22641002283.0,37.0,0.30133227,0.16788912
22641002284.0,4.0,0.3564106,0.26922253
22641002285.0,4.0,0.38713905,0.2985023
16355949856.0,18.0,0.3790904,0.20157143
22641002286.0,1.0,0.06517236,0.0
16355949990.0,2.0,0.17993718,0.16224302
34094639312.0,19.0,0.4595847,0.19619244
22641002287.0,1.0,0.065242425,0.0
22641002288.0,5.0,0.41041413,0.1947883
22641002289.0,3.0,0.29032135,0.26719028
22641002290.0,3.0,0.29395247,0.29410386
22641002291.0,4.0,0.3737008,0.31819546
16355949834.0,27.0,0.41238692,0.21798973
22641002292.0,1.0,0.06546855,0.0
22641002293.0,4.0,0.37949997,0.2368778
22641002294.0,3.0,0.14198956,0.08248098
22641002295.0,1.0,0.06555521,0.0
16355949984.0,29.0,0.36647364,0.23165761
22641002296.0,1.0,0.06647273,0.0
16355949807.0,6.0,0.07706933,0.009674227
22641002297.0,1.0,0.06653818,0.0
52584053131.0,14.0,0.25889668,0.12819627
22641002298.0,2.0,0.079543054,0.018349538
16355949988.0,26.0,0.39720976,0.208228
22641002299.0,2.0,0.22991773,0.23094904
22641002300.0,1.0,0.06669999,0.0
22641002301.0,3.0,0.16374338,0.10814668
22641002302.0,1.0,0.06737272,0.0
22641002303.0,3.0,0.29230186,0.27500197
22641002304.0,2.0,0.3523132,0.40286934
22641002305.0,2.0,0.073671564,0.008664144
16355949986.0,1.0,0.06767174,0.0
13875226050.0,2.0,0.1514973,0.11839123
24884927578.0,30.0,0.24548537,0.18882261
22641002306.0,4.0,0.1822209,0.08206496
16355949993.0,4.0,0.48662758,0.31619176
22641002307.0,1.0,0.06923964,0.0
22641002308.0,4.0,0.30128598,0.19337416
22641002309.0,1.0,0.06928886,0.0
13875226088.0,1.0,0.06929037,0.0
22641002310.0,1.0,0.06931432,0.0
22641002311.0,4.0,0.13454653,0.065311715
16355949895.0,22.0,0.18124326,0.14643879
22641002312.0,2.0,0.14819455,0.11100327
13875226119.0,7.0,0.48553208,0.22568698
16355949968.0,2.0,0.19537292,0.17751752
22641002313.0,3.0,0.39240855,0.2909543
13875226045.0,20.0,0.37306508,0.27542907
22641002314.0,2.0,0.27843243,0.2948331
22641002315.0,3.0,0.28497213,0.33223915
22641002316.0,6.0,0.28740707,0.21467905
22641002317.0,2.0,0.35949355,0.4091413
22641002318.0,5.0,0.40409556,0.21072549
34094639341.0,33.0,0.38854218,0.20305827
22641002319.0,2.0,0.14488128,0.10550957
13875226055.0,4.0,0.39481074,0.32773733
22641002320.0,1.0,0.07037772,0.0
24884927569.0,43.0,0.23391841,0.16216636
22641002321.0,51.0,0.41295576,0.17375821
22641002322.0,11.0,0.26935792,0.09710908
22641002323.0,2.0,0.15848996,0.12445109
22641002324.0,7.0,0.20149204,0.13752802
22641002325.0,2.0,0.15430287,0.118471116
22641002326.0,2.0,0.17474341,0.14734307
34094639338.0,2.0,0.27708825,0.29204518
24884927553.0,31.0,0.23626482,0.10748825
22641002327.0,3.0,0.20655726,0.16894898
22641002328.0,1.0,0.07144037,0.0
22641002329.0,4.0,0.42658594,0.40306437
22641002330.0,3.0,0.26030442,0.29716274
16355949940.0,11.0,0.24057405,0.12154481
22641002331.0,1.0,0.071838975,0.0
22641002332.0,2.0,0.15858403,0.1226571
22641002333.0,3.0,0.2872649,0.25432155
13875226232.0,4.0,0.5055397,0.29464808
22641002334.0,1.0,0.072693035,0.0
22641002335.0,1.0,0.07273839,0.0
13875226265.0,3.0,0.1741288,0.17553511
16355950043.0,11.0,0.24586609,0.09479269
22641002336.0,2.0,0.1334774,0.08545198
22641002337.0,3.0,0.45802787,0.37707868
22641002338.0,1.0,0.07325364,0.0
22641002339.0,7.0,0.21151601,0.14333026
24884927573.0,6.0,0.29271394,0.29812706
22641002340.0,3.0,0.468212,0.38243213
22641002341.0,4.0,0.28459936,0.21447094
22641002342.0,2.0,0.3557052,0.39714083
34094639294.0,23.0,0.44698176,0.2688064
13875226216.0,4.0,0.2827923,0.38176543
22641002343.0,1.0,0.075138755,0.0
22641002344.0,2.0,0.43099654,0.50310034
13875226241.0,3.0,0.44472942,0.32742542
22641002345.0,2.0,0.2451944,0.24001479
13875226220.0,7.0,0.13976572,0.040692996
22641002346.0,1.0,0.075547636,0.0
22641002347.0,4.0,0.23309408,0.10686195
22641002348.0,1.0,0.07633927,0.0
22641002349.0,3.0,0.33334038,0.22822699
22641002350.0,5.0,0.501145,0.27169275
22641002351.0,9.0,0.18722907,0.15099739
22641002352.0,4.0,0.07878372,4.9226077e-05
22641002353.0,3.0,0.46418738,0.33492842
22641002354.0,2.0,0.26897684,0.26890388
22641002355.0,1.0,0.07886684,0.0
22641002356.0,2.0,0.19767244,0.16737531
13875226266.0,3.0,0.087690316,0.014406031
16355949868.0,2.0,0.083612174,0.006011447
22641002357.0,3.0,0.39572367,0.27530396
13875226103.0,1.0,0.07962038,0.0
22641002358.0,2.0,0.11868147,0.055169508
22641002359.0,1.0,0.079707704,0.0
22641002360.0,6.0,0.25638655,0.13109688
22641002361.0,1.0,0.079905726,0.0
22641002362.0,6.0,0.15821032,0.10518691
22641002363.0,3.0,0.09926962,0.016737595
22641002364.0,5.0,0.24434474,0.12779061
22641002365.0,1.0,0.079978056,0.0
22641002366.0,1.0,0.080086686,0.0
16355949926.0,27.0,0.39399233,0.22063117
22641002367.0,2.0,0.28133494,0.284203
22641002368.0,4.0,0.27903908,0.1651394
22641002369.0,1.0,0.08044644,0.0
22641002370.0,2.0,0.4519003,0.5251794
22641002371.0,2.0,0.12100895,0.05708693
13875226035.0,30.0,0.4664382,0.2003263
22641002372.0,32.0,0.36786532,0.21003926
22641002373.0,6.0,0.25645474,0.13761452
22641002374.0,2.0,0.08083749,8.628117e-05
22641002375.0,2.0,0.38640356,0.4320985
22641002376.0,5.0,0.38774166,0.24881354
16355949869.0,1.0,0.08228422,0.0
13875226263.0,1.0,0.08260766,0.0
22641002377.0,5.0,0.3817636,0.25942513
22641002378.0,2.0,0.40209198,0.4514314
34094639322.0,11.0,0.28857034,0.18358254
22641002379.0,6.0,0.37950543,0.15307082
24884927570.0,23.0,0.22624764,0.13790879
22641002380.0,2.0,0.35593477,0.3837389
13875226148.0,3.0,0.35128734,0.41064775
22641002381.0,2.0,0.4030721,0.44999054
16355949824.0,29.0,0.40209627,0.19590648
13875226171.0,3.0,0.32768822,0.2624317
24884927575.0,25.0,0.41909054,0.214199
22641002382.0,3.0,0.272569,0.31620568
16355950062.0,1.0,0.08522246,0.0
22641002383.0,28.0,0.41711417,0.21056333
13875226118.0,3.0,0.26002118,0.16331951
16355950019.0,3.0,0.41960526,0.3544832
34094639350.0,4.0,0.3442898,0.2122935
22641002384.0,23.0,0.5344654,0.30677688
16355949953.0,2.0,0.23767303,0.21347153
16355950012.0,2.0,0.086832374,9.088444e-05
22641002385.0,6.0,0.27047053,0.2358041
22641002386.0,2.0,0.09080059,0.005389133
22641002387.0,3.0,0.3405343,0.21888024
13875226264.0,2.0,0.08786904,2.880753e-05
22641002388.0,6.0,0.5440859,0.31661963
22641002389.0,2.0,0.08824486,1.966464e-05
16355949809.0,1.0,0.08840305,0.0
22641002390.0,6.0,0.23875383,0.15815565
22641002391.0,2.0,0.22192147,0.18851897
16355949874.0,1.0,0.090772584,0.0
22641002392.0,5.0,0.4366846,0.24873078
34094639324.0,21.0,0.48860702,0.23529138
13875226186.0,4.0,0.34217107,0.1998484
34094639321.0,38.0,0.2677256,0.12797262
22641002393.0,2.0,0.33064133,0.338428
13875226184.0,3.0,0.3890922,0.39524588
16355949962.0,31.0,0.43751028,0.22458005
22641002394.0,1.0,0.092388384,0.0
22641002395.0,5.0,0.2326135,0.13921222
13875226039.0,2.0,0.3221272,0.3245666
16355949933.0,3.0,0.19657938,0.16277818
47200594414.0,3.0,0.42286694,0.2856816
16355950025.0,3.0,0.47847384,0.38455066
16355949837.0,27.0,0.44862226,0.2383046
22641002396.0,4.0,0.33165118,0.23160976
22641002397.0,2.0,0.30995858,0.30517372
16355949920.0,1.0,0.0942255,0.0
22641002398.0,1.0,0.09435385,0.0
22641002399.0,4.0,0.3413968,0.23335308
22641002400.0,3.0,0.43390018,0.29679868
34094639293.0,16.0,0.55288297,0.22661506
16355949994.0,1.0,0.094965935,0.0
22641002401.0,1.0,0.09500177,0.0
22641002402.0,4.0,0.30114856,0.23325217
34094639298.0,33.0,0.46665522,0.22068498
22641002403.0,2.0,0.37155786,0.39084145
22641002404.0,1.0,0.096818335,0.0
12954820948.0,2.0,0.3029209,0.29137862
22641002405.0,2.0,0.1751094,0.109615274
22641002406.0,2.0,0.43280393,0.4739797
34094639291.0,24.0,0.47163147,0.19583046
13875226177.0,4.0,0.30196342,0.22813502
22641002407.0,3.0,0.4103176,0.27080643
22641002408.0,2.0,0.24832144,0.21285762
22641002409.0,7.0,0.41693148,0.27114093
22641002410.0,1.0,0.09791851,0.0
22641002411.0,1.0,0.09795416,0.0
13875226102.0,4.0,0.5082606,0.29806307
22641002412.0,5.0,0.5038928,0.27248865
22641002413.0,64.0,0.13497283,0.019905038
16355949887.0,4.0,0.41333178,0.28863272
13875226112.0,1.0,0.1009554,0.0
22641002414.0,2.0,0.22558737,0.17582522
13875226224.0,29.0,0.50994444,0.22001863
13875226225.0,2.0,0.18701537,0.12116601
16355949891.0,2.0,0.101395294,3.0271241e-05
22641002415.0,1.0,0.10139784,0.0
22641002416.0,1.0,0.1014183,0.0
16355949852.0,35.0,0.41296184,0.24396499
22641002417.0,6.0,0.29832578,0.23914438
16355950057.0,7.0,0.16180764,0.042567264
22641002418.0,1.0,0.10158078,0.0
22641002419.0,4.0,0.358589,0.29192042
13875226115.0,2.0,0.3527042,0.3548206
22641002420.0,7.0,0.43160567,0.1756938
22641002421.0,3.0,0.12051986,0.016564125
22641002422.0,1.0,0.10243795,0.0
52584053136.0,2.0,0.4534719,0.4961077
22641002423.0,4.0,0.48992872,0.3270548
16355950052.0,13.0,0.2517921,0.13291283
22641002424.0,7.0,0.48110902,0.1857058
22641002425.0,4.0,0.34909785,0.24181406
24884927563.0,8.0,0.2341204,0.1056062
34094639307.0,28.0,0.3818312,0.22194545
13875226031.0,3.0,0.49239573,0.37055027
22641002426.0,4.0,0.46071985,0.31349152
22641002427.0,1.0,0.10684886,0.0
22641002428.0,1.0,0.10688761,0.0
22641002429.0,3.0,0.12097759,0.020781547
22641002430.0,1.0,0.10698983,0.0
22641002431.0,1.0,0.10703962,0.0
16355949833.0,2.0,0.3732036,0.37633467
22641002432.0,1.0,0.10714325,0.0
22641002433.0,1.0,0.107230574,0.0
22641002434.0,1.0,0.10726858,0.0
22641002435.0,4.0,0.31142655,0.2254867
16355949872.0,21.0,0.5245886,0.2711028
22641002436.0,4.0,0.21863529,0.15125483
22641002437.0,2.0,0.11035109,0.0039695348
22641002438.0,2.0,0.32998368,0.31454158
22641002439.0,2.0,0.14567985,0.053778976
22641002440.0,1.0,0.10768613,0.0
22641002441.0,4.0,0.5370984,0.33391726
22641002442.0,15.0,0.24474692,0.1122621
22641002443.0,2.0,0.15392974,0.06513748
22641002444.0,17.0,0.23074153,0.092324965
22641002445.0,4.0,0.2550556,0.13913573
22641002446.0,3.0,0.22596803,0.1345996
22641002447.0,3.0,0.28444695,0.15287557
22641002448.0,11.0,0.45088246,0.29482532
22641002449.0,2.0,0.11115537,0.0043642772
24884927577.0,32.0,0.45862776,0.20294344
13875226280.0,11.0,0.22521861,0.10494949
22641002450.0,1.0,0.10816677,0.0
22641002451.0,7.0,0.4426784,0.29156002
16355949902.0,10.0,0.23957826,0.11974918
22641002452.0,5.0,0.25084856,0.12877361
22641002453.0,17.0,0.28587854,0.10641704
22641002454.0,3.0,0.25916946,0.13081373
22641002455.0,7.0,0.24785368,0.13418637
22641002456.0,3.0,0.25632071,0.128133
22641002457.0,4.0,0.27118537,0.18796921
22641002458.0,8.0,0.26443362,0.13064079
22641002459.0,4.0,0.35235435,0.1626671
22641002460.0,10.0,0.18886895,0.12883551
22641002461.0,6.0,0.19758081,0.11736779
22641002462.0,8.0,0.24424176,0.15202107
22641002463.0,5.0,0.5739484,0.29939216
22641002464.0,1.0,0.108660705,0.0
22641002465.0,1.0,0.10869522,0.0
13875226281.0,4.0,0.3215566,0.15709066
13875226196.0,3.0,0.34164533,0.2811059
22641002466.0,3.0,0.19527724,0.1495111
22641002467.0,8.0,0.23359221,0.116511144
22641002468.0,2.0,0.23525356,0.17866674
22641002469.0,5.0,0.5368283,0.26587698
22641002470.0,2.0,0.14444265,0.049966406
22641002471.0,1.0,0.10915341,0.0
22641002472.0,3.0,0.311007,0.32726508
31933350758.0,3.0,0.4104772,0.28221336
24884927565.0,1.0,0.109438196,0.0
31933350759.0,4.0,0.5189992,0.31018645
31933350760.0,41.0,0.25693095,0.1226545
31933350761.0,18.0,0.30831546,0.13304192
31933350762.0,2.0,0.2736239,0.23191096
31933350763.0,2.0,0.2736522,0.23190469
31933350764.0,3.0,0.2280856,0.109879814
31933350765.0,2.0,0.21510236,0.14886427
16355949831.0,27.0,0.39659494,0.19726932
31933350766.0,9.0,0.23875459,0.13432328
24884927571.0,12.0,0.21266054,0.11323364
16355949901.0,28.0,0.41443908,0.24101795
24884927572.0,23.0,0.13230631,0.050757106
30700161561.0,12.0,0.27445036,0.1341711
30700161562.0,28.0,0.2576672,0.11913805
30700161563.0,8.0,0.17795412,0.06931462
30700161564.0,5.0,0.26456994,0.11354133
30700161565.0,3.0,0.24120162,0.16641124
30700161566.0,8.0,0.29723868,0.11765882
30700161567.0,4.0,0.21689075,0.12224214
30700161568.0,1.0,0.11062984,0.0
30700161569.0,3.0,0.22060896,0.13338993
30700161570.0,6.0,0.23033494,0.061254565
30700161571.0,1.0,0.11066011,0.0
30700161572.0,33.0,0.48325798,0.20757824
30700161573.0,2.0,0.22520272,0.16164751
30700161574.0,15.0,0.26072773,0.10856963
30700161575.0,8.0,0.27928966,0.11809789
30700161576.0,2.0,0.2741101,0.23063965
30700161577.0,1.0,0.11104721,0.0
30700161578.0,27.0,0.533837,0.17517333
16355949877.0,21.0,0.41593295,0.29495904
30700161579.0,3.0,0.38971925,0.24428496
30700161580.0,37.0,0.45606062,0.19748172
16355949818.0,19.0,0.26569158,0.11077773
16355949819.0,8.0,0.26391193,0.11686675
30700161581.0,13.0,0.2840836,0.12615539
30700161582.0,1.0,0.11183828,0.0
30700161583.0,5.0,0.23660235,0.1515388
30700161584.0,1.0,0.1118594,0.0
30700161585.0,5.0,0.3428062,0.13380766
30700161586.0,2.0,0.24118167,0.18281464
30700161588.0,1.0,0.11191381,0.0
30700161587.0,4.0,0.24479364,0.116950534
30700161589.0,4.0,0.38160232,0.20829873
30700161590.0,8.0,0.44619104,0.23323826
30700161591.0,64.0,0.46783885,0.12686226
30700161592.0,55.0,0.53955996,0.07843686
30700161593.0,1.0,0.11245584,0.0
30700161594.0,16.0,0.30966043,0.1019017
30700161596.0,9.0,0.23344979,0.13373713
30700161595.0,3.0,0.2594007,0.12721986
30700161597.0,2.0,0.11343263,0.001264833
30700161598.0,7.0,0.2840832,0.12276409
30700161599.0,4.0,0.19726142,0.16364135
30700161600.0,2.0,0.24573489,0.1883038
30700161601.0,1.0,0.112619825,0.0
16355950060.0,3.0,0.18222228,0.066459194
30700161603.0,3.0,0.18434024,0.12233033
30700161602.0,2.0,0.11279885,0.00019063598
30700161604.0,1.0,0.112700544,0.0
16355949915.0,3.0,0.4327315,0.3600847
30700161606.0,2.0,0.22007628,0.15125372
30700161605.0,2.0,0.26855743,0.21980533
30700161607.0,10.0,0.49683067,0.16166422
30700161608.0,2.0,0.32460016,0.29856566
30700161609.0,5.0,0.3928129,0.23900941
30700161610.0,2.0,0.31145477,0.27968976
12954820940.0,4.0,0.25925174,0.21618772
16355949871.0,5.0,0.33469647,0.25063938
30700161611.0,8.0,0.49263704,0.19171825
30700161612.0,37.0,0.4294879,0.17942293
30700161613.0,17.0,0.2840508,0.10078361
30700161614.0,2.0,0.15188748,0.053699568
30700161615.0,2.0,0.21845539,0.14779414
30700161616.0,10.0,0.24832058,0.13741021
30700161617.0,3.0,0.26300618,0.12906888
13875226218.0,14.0,0.27243945,0.14190318
30700161618.0,3.0,0.32153502,0.17974436
30700161619.0,2.0,0.21738766,0.14615946
30700161620.0,1.0,0.11404684,0.0
30700161621.0,2.0,0.46857876,0.5013485
16355949846.0,18.0,0.38252047,0.18994248
30700161622.0,42.0,0.54513,0.20596291
30700161623.0,4.0,0.41842312,0.21211776
30700161624.0,17.0,0.30905527,0.0737154
30700161625.0,9.0,0.29370224,0.11549847
51624359187.0,1.0,0.11437057,0.0
51624359189.0,1.0,0.114375375,0.0
51624359188.0,4.0,0.31272882,0.16367026
13875226095.0,1.0,0.11440678,0.0
51624359190.0,1.0,0.11445713,0.0
51624359191.0,1.0,0.11449212,0.0
51624359192.0,1.0,0.11450315,0.0
51624359193.0,1.0,0.11453606,0.0
51624359194.0,6.0,0.5171423,0.23895039
51624359196.0,19.0,0.28216612,0.11307186
51624359195.0,7.0,0.2513568,0.112389036
51624359197.0,3.0,0.26038787,0.12646565
51624359199.0,14.0,0.28970924,0.13126001
51624359198.0,3.0,0.23401289,0.113325015
51624359200.0,2.0,0.11495055,0.00026664996
51624359201.0,2.0,0.11496314,0.00026777852
51624359202.0,2.0,0.11502122,0.00030045674
51624359203.0,6.0,0.4326417,0.28983736
51624359204.0,2.0,0.26826262,0.2168805
51624359205.0,2.0,0.35921347,0.34546027
51624359206.0,24.0,0.463202,0.18970607
51624359207.0,21.0,0.3074276,0.11220678
51624359208.0,3.0,0.28999212,0.16086282
51624359209.0,4.0,0.16790245,0.103432104
51624359210.0,3.0,0.39626607,0.25161427
51624359211.0,4.0,0.492374,0.2736795
51624359212.0,5.0,0.39863643,0.26027063
51624359213.0,4.0,0.5440925,0.31431603
34094639334.0,34.0,0.5074513,0.1849263
51624359214.0,62.0,0.38440293,0.15825926
51624359215.0,64.0,0.590738,0.17839864
51624359216.0,22.0,0.32671073,0.12499501
51624359217.0,5.0,0.3696911,0.14215066
51624359218.0,4.0,0.33861837,0.15232089
51624359219.0,2.0,0.28046778,0.23310551
23796184824.0,2.0,0.28430694,0.23851931
23796184825.0,1.0,0.11569084,0.0
23796184826.0,1.0,0.115692444,0.0
21966063246.0,1.0,0.11572516,0.0
21966063247.0,3.0,0.13052166,0.019771228
34094639318.0,29.0,0.3829773,0.22650178
21966063248.0,59.0,0.594442,0.13193038
21966063249.0,11.0,0.40827805,0.103367254
16355950024.0,19.0,0.28678387,0.10876297
21966063250.0,1.0,0.115919515,0.0
21966063251.0,14.0,0.3011706,0.1289162
21966063252.0,2.0,0.12582585,0.0139600625
16355949983.0,14.0,0.3001377,0.10427434
21966063253.0,4.0,0.30338243,0.13899367
21966063254.0,2.0,0.2755095,0.22554591
21966063255.0,13.0,0.23315641,0.10503199
21966063256.0,1.0,0.116071895,0.0
21966063257.0,1.0,0.11607671,0.0
21966063258.0,1.0,0.11608256,0.0
21966063259.0,3.0,0.14652629,0.039405894
21966063261.0,6.0,0.31983986,0.12390928
21966063260.0,2.0,0.1535981,0.052979235
21966063262.0,1.0,0.1161694,0.0
26144142086.0,5.0,0.25511768,0.12820743
26144142087.0,2.0,0.27823785,0.22916953
16355949931.0,4.0,0.47969988,0.2922355
26144142088.0,5.0,0.26906803,0.1189511
26144142089.0,2.0,0.15259849,0.051105883
26144142090.0,3.0,0.1928612,0.11430251
