page	line_AVF
34094639323.0	0.40965083
34094639324.0	0.21573105
34094639325.0	0.47544375
34094639326.0	0.40603092
34094639327.0	0.46436852
34094639328.0	0.45379084
34094639329.0	0.31202146
34094639330.0	0.58512837
34094639331.0	0.38958046
34094639332.0	0.3236295
34094639333.0	0.50476074
34094639334.0	0.20798871
34094639335.0	0.21150579
34094639336.0	0.19966394
34094639337.0	0.594932
34094639338.0	0.27137125
34094639339.0	0.50177634
34094639340.0	0.33678588
34094639341.0	0.4962246
34094639342.0	0.3081377
34094639343.0	0.33459705
34094639344.0	0.42586663
34094639345.0	0.054708384
34094639346.0	0.5141843
34094639347.0	0.29634392
34094639348.0	0.5216304
34094639349.0	0.37296504
34094639350.0	0.22890109
34094639352.0	0.15908869
34094639353.0	0.5043555
52584053133.0	0.7828468
52584053140.0	0.63320345
52584053141.0	0.4534123
52584053142.0	0.21200953
52584053161.0	0.07601355
52584053163.0	0.07599742
52584053164.0	0.95286286
52584053165.0	0.53596437
52584053166.0	0.54818726
52584053168.0	0.9529137
52584053175.0	0.19561301
52584053176.0	0.1885986
52584053177.0	0.20871417
52584053178.0	0.24390101
52584053179.0	0.14787245
52584053180.0	0.23787999
52584053181.0	0.2989155
52584053182.0	0.25444204
52584053183.0	0.25069836
52584053184.0	0.165151
52584053185.0	0.23342033
52584053186.0	0.25399593
52584053187.0	0.34336954
52584053188.0	0.27979398
52584053189.0	0.2533195
52584053190.0	0.2658969
52584053191.0	0.06684775
52584053192.0	0.13054013
52584053193.0	0.2926824
52584053194.0	0.54412293
52584053195.0	0.371494
